image,label
34214,2_a5_2
11936,6_00_0
20733,1_00_0
21655,3_00_0
67640,3_00_0
55649,3_00_0
15663,3_a9_1
61075,3_b7_1
39318,3_00_0
66323,6_00_0
61890,6_00_0
29906,6_00_0
37037,6_00_0
62141,3_00_0
51013,3_a9_2
55652,3_b8_1
65295,3_a9_1
51699,3_00_0
62136,4_00_0
62881,1_00_0
49020,6_00_0
21670,1_00_0
25183,5_00_0
34995,1_00_0
54817,5_b7_1
49346,4_00_0
45959,5_b8_1
50221,3_00_0
61725,6_00_0
61838,3_b6_1
55459,1_00_0
22010,1_00_0
20328,3_a9_1
20011,5_b7_1
16290,3_b3_1
61944,3_00_0
44356,3_b7_1
13135,5_b6_1
56636,2_a5_2
63756,4_00_0
12357,1_00_0
67647,2_a5_2
21867,4_00_0
41883,3_00_0
39703,1_00_0
51813,1_00_0
44922,4_00_0
14268,3_00_0
17328,3_00_0
12834,1_00_0
41923,4_00_0
56320,3_00_0
45962,3_b8_1
54745,3_b7_1
52810,1_00_0
47930,1_00_0
57169,3_00_0
41568,3_b8_1
56852,5_b7_1
58678,3_a9_2
34148,4_00_0
43028,3_00_0
14723,6_00_0
36816,3_b6_1
62355,5_00_0
22724,4_00_0
55913,3_b7_1
27137,1_00_0
25151,3_00_0
16571,6_00_0
21145,6_00_0
54860,6_00_0
59869,2_a5_2
15263,5_a7_2
47330,1_00_0
27743,3_00_0
52163,5_b6_1
56459,1_00_0
64650,3_00_0
56742,6_00_0
31787,5_b8_1
26586,4_00_0
44658,3_a9_2
48993,5_b8_1
31849,3_a9_1
48462,1_00_0
31327,1_00_0
10864,4_00_0
12483,4_00_0
37762,1_00_0
64373,3_b6_1
22228,4_00_0
57440,5_b6_1
21260,1_00_0
63006,3_b7_1
46724,3_00_0
55176,5_00_0
52446,4_00_0
37068,3_00_0
49969,3_00_0
29594,1_00_0
56396,3_b8_1
30844,6_00_0
37536,3_00_0
18875,1_00_0
43045,3_00_0
27860,1_00_0
59755,1_00_0
19588,4_00_0
10365,3_b7_1
47934,4_00_0
14273,1_00_0
58134,5_b8_1
31976,1_00_0
61774,1_00_0
17953,6_a11_1
29006,5_00_0
28228,4_00_0
11407,6_00_0
26899,6_00_0
43493,2_a5_2
53152,5_b7_1
20495,3_b6_1
56529,1_00_0
27476,1_00_0
16606,3_b7_1
14481,3_b8_1
49436,5_b6_1
45855,3_a9_2
22985,4_00_0
22726,3_00_0
41618,2_a5_2
61660,1_00_0
43929,6_a12_2
61730,2_a5_2
17487,3_b8_1
46043,3_00_0
11295,1_00_0
20906,5_b8_1
32522,3_a9_1
19093,4_00_0
57482,6_a11_1
32629,3_b3_1
47397,3_00_0
13240,2_a5_2
13488,4_00_0
50309,5_b7_1
56783,3_b6_1
24169,5_b8_1
48095,3_00_0
48782,1_00_0
21811,3_a9_1
11087,3_a9_2
13674,6_a12_1
44256,4_00_0
66064,3_b6_1
59945,4_00_0
13693,4_00_0
18621,2_a5_2
14093,3_b3_1
35111,3_b6_1
62890,6_00_0
49268,3_b6_1
45476,2_a5_2
59855,3_a9_3
55632,5_00_0
40019,3_b3_1
41623,6_00_0
61156,6_00_0
56988,1_00_0
64884,3_00_0
56879,2_00_0
57876,3_00_0
28120,1_00_0
40486,1_00_0
14050,3_00_0
61383,6_00_0
11150,2_a5_2
32141,3_00_0
67386,4_00_0
55401,4_00_0
40787,3_00_0
60871,4_00_0
56342,6_00_0
24751,4_00_0
30760,6_00_0
25159,3_00_0
15507,3_b3_1
10922,4_00_0
37765,6_00_0
64886,5_a7_2
25419,3_00_0
47327,4_00_0
20015,3_00_0
20041,6_00_0
16427,3_00_0
25698,1_00_0
34780,6_a12_2
25796,3_a9_1
12299,3_00_0
19178,1_00_0
38171,3_00_0
55756,3_b7_1
23415,3_00_0
26340,3_b7_1
64715,3_00_0
54360,4_00_0
13698,3_b8_1
13983,6_00_0
49195,5_b6_1
49040,3_b8_1
42985,3_00_0
42599,3_b3_1
38574,3_00_0
23249,3_00_0
40241,4_00_0
24219,4_00_0
36504,3_00_0
19081,5_a7_2
16505,4_00_0
55135,3_00_0
18110,2_a5_2
47099,4_00_0
49448,3_b6_1
50474,3_00_0
14649,1_00_0
35330,4_00_0
37887,3_00_0
55044,3_00_0
16435,2_00_0
60072,3_00_0
40717,3_b3_1
37381,3_b6_1
27313,3_b3_1
54602,5_b8_1
29788,3_00_0
37058,6_00_0
58691,6_00_0
27586,4_00_0
39893,5_b8_1
42371,6_00_0
63769,2_00_0
52492,3_00_0
51905,1_00_0
24354,3_00_0
33640,2_00_0
30447,1_00_0
33055,1_00_0
35601,3_00_0
20570,4_00_0
16752,6_00_0
37093,4_00_0
24942,3_00_0
10882,2_00_0
46637,6_00_0
61421,6_00_0
17117,1_00_0
35831,1_00_0
38254,2_00_0
19511,3_00_0
40411,6_00_0
47829,3_00_0
56921,3_00_0
47215,6_00_0
50218,3_00_0
16395,4_00_0
61930,3_00_0
44118,2_a5_2
31691,6_b5_1
50567,3_00_0
61271,3_b8_1
48476,4_00_0
20716,4_00_0
52613,2_a5_2
41389,3_00_0
56728,2_a5_2
59259,3_b3_1
13224,6_a11_1
18733,5_b7_1
54133,4_00_0
20205,3_00_0
59648,6_00_0
56044,3_00_0
45435,4_00_0
49146,3_a9_1
26777,3_a9_1
25145,1_00_0
14659,1_00_0
33150,2_00_0
44236,3_00_0
55547,6_00_0
65324,2_a5_2
17918,3_a9_2
28557,1_00_0
50510,6_00_0
50067,5_a7_2
36767,5_b7_1
66465,4_00_0
47057,5_a7_2
27879,6_00_0
54449,6_00_0
26798,4_00_0
23344,3_00_0
24717,1_00_0
46383,3_00_0
52467,3_b8_1
40958,6_00_0
67421,5_b7_1
18974,1_00_0
48845,6_00_0
21067,3_00_0
43423,3_00_0
51104,6_00_0
50084,4_00_0
56588,6_00_0
56381,3_00_0
10635,1_00_0
54370,3_00_0
67539,3_00_0
29910,3_b7_1
20360,6_00_0
18408,6_b5_1
44802,4_00_0
15295,4_00_0
48452,5_b6_1
53916,6_00_0
23240,5_00_0
57962,3_00_0
32280,2_a5_2
37159,2_a5_2
24637,4_00_0
50367,3_00_0
64253,5_b8_1
19303,6_00_0
66355,2_a5_2
14187,3_00_0
18646,6_00_0
28780,4_00_0
53644,4_00_0
48531,6_a12_2
31613,4_00_0
36876,6_00_0
17026,3_00_0
10063,3_00_0
54119,6_b5_1
56702,3_00_0
19238,3_b6_1
33774,3_00_0
59808,4_00_0
53412,3_a9_1
16678,3_00_0
39656,3_a9_1
39858,3_00_0
47221,2_a5_2
46832,3_00_0
18171,6_00_0
29450,2_a5_2
11945,3_b6_1
42718,4_00_0
20963,3_b3_1
18633,6_00_0
60312,1_00_0
12982,3_a9_3
38466,1_00_0
36818,5_b6_1
40358,6_00_0
16455,1_00_0
50388,4_00_0
35269,1_00_0
39855,4_00_0
24796,5_b7_1
33451,3_00_0
59447,6_00_0
54714,1_00_0
27539,5_b6_1
32220,3_b6_1
60011,3_a9_1
45011,6_00_0
13145,2_a5_2
13816,5_b7_1
59458,3_00_0
40381,3_b7_1
56336,3_a9_1
29395,6_00_0
40184,3_b6_1
52106,3_b7_1
19558,1_00_0
19189,5_b7_1
25174,4_00_0
12231,6_00_0
33667,3_b6_1
62828,4_00_0
15866,4_00_0
58724,3_b8_1
40051,6_00_0
20191,3_b3_1
57731,2_a5_2
41217,1_00_0
50506,4_00_0
14445,4_00_0
55309,2_00_0
17135,3_00_0
57335,6_b4_3
44733,5_a7_2
58860,3_00_0
14529,4_00_0
62720,3_b3_1
61435,4_00_0
21251,6_00_0
67541,3_00_0
14577,4_00_0
18119,1_00_0
16626,4_00_0
50058,6_00_0
20249,3_b7_1
34866,5_b7_1
17465,1_00_0
31980,6_00_0
25928,3_00_0
29945,3_b6_1
58820,1_00_0
10505,3_a9_1
61195,3_b7_1
44221,3_b6_1
29696,2_a5_2
17006,5_a7_2
24081,3_b6_1
34844,6_00_0
59690,4_00_0
57380,3_00_0
36092,4_00_0
37216,3_a9_2
11149,6_00_0
56584,3_00_0
13483,2_00_0
48527,3_00_0
37473,2_00_0
43173,3_00_0
50611,1_00_0
32391,3_00_0
35517,3_b3_1
12485,5_00_0
54718,3_00_0
16423,3_00_0
26699,6_00_0
22454,3_00_0
32716,4_00_0
16195,4_00_0
15519,5_b8_1
47860,3_00_0
13242,6_00_0
58550,5_a7_2
61592,5_a7_2
22425,1_00_0
22763,3_a9_2
21171,4_00_0
32233,2_a5_2
11768,3_b8_1
31867,1_00_0
16951,6_00_0
60332,6_00_0
46504,3_b7_1
14994,6_00_0
26321,3_00_0
16234,4_00_0
60209,3_00_0
39305,4_00_0
62893,1_00_0
62721,6_00_0
48501,6_00_0
66685,3_00_0
64325,1_00_0
59362,3_b6_1
31063,3_a9_1
23729,2_a5_2
65724,3_00_0
63997,3_00_0
33355,3_00_0
24643,4_00_0
59566,6_a11_1
45689,3_a9_2
46077,3_b3_1
62683,1_00_0
44980,6_00_0
67590,4_00_0
59308,3_a9_2
33999,4_00_0
63337,3_00_0
56945,2_a5_2
33283,1_00_0
54941,5_b7_1
19364,3_00_0
57649,4_00_0
12179,1_00_0
49546,4_00_0
32917,3_b8_1
24766,1_00_0
18257,6_00_0
60643,5_b7_1
49119,4_00_0
43819,5_b6_1
40869,3_b7_1
55847,3_b6_1
11864,3_b7_1
51571,3_b6_1
56317,1_00_0
24360,3_00_0
23538,4_00_0
38461,3_00_0
33322,3_00_0
13156,3_00_0
10263,5_b6_1
67534,3_b3_1
30587,3_b8_1
46514,4_00_0
36143,5_b8_1
61019,5_b7_1
37761,1_00_0
32465,3_00_0
29155,5_b8_1
53726,1_00_0
39525,4_00_0
45240,6_00_0
19496,3_00_0
30404,6_b4_1
38941,3_b3_1
55922,1_00_0
34064,3_00_0
29513,6_00_0
20807,1_00_0
41972,6_00_0
27362,3_a9_1
64313,3_00_0
37760,5_00_0
23863,6_a12_2
57304,1_00_0
63570,6_00_0
41556,4_00_0
39840,3_b7_1
32165,4_00_0
47152,3_00_0
67011,3_a9_2
15019,6_00_0
63625,3_00_0
46978,3_b6_1
23721,3_b7_1
56629,3_00_0
55710,1_00_0
11724,6_00_0
47995,5_b7_1
50446,5_b6_1
12446,3_00_0
30456,2_a5_2
36700,1_00_0
66395,3_00_0
58245,4_00_0
65518,1_00_0
23867,3_00_0
36167,5_00_0
62827,3_00_0
62420,4_00_0
44592,6_b4_3
66717,3_00_0
56215,1_00_0
66067,3_00_0
12197,3_a9_1
47552,3_00_0
44832,6_00_0
50742,3_b6_1
37018,1_00_0
37953,4_00_0
25910,6_00_0
43214,3_00_0
24426,3_00_0
36240,5_b6_1
16269,6_00_0
67332,3_00_0
37192,3_a9_1
49658,3_00_0
38671,6_00_0
62450,3_b3_1
47162,5_b7_1
15227,3_b8_1
64225,3_a9_3
64909,3_b3_1
30468,2_a5_2
20430,1_00_0
29971,5_b8_1
35447,4_00_0
48604,1_00_0
35940,3_00_0
24887,3_b8_1
58334,3_00_0
25408,1_00_0
28232,3_a9_2
52391,3_00_0
57812,3_b6_1
12276,3_00_0
55155,6_00_0
11492,5_b8_1
66270,3_a9_1
48666,2_00_0
18042,6_00_0
39643,3_b8_1
41116,3_a9_3
37820,1_00_0
15521,3_00_0
65537,1_00_0
15043,3_00_0
48679,3_b7_1
23075,6_00_0
27801,3_00_0
49549,1_00_0
11673,3_00_0
23636,3_00_0
38757,1_00_0
32401,2_00_0
27934,3_00_0
15788,3_a9_3
51846,3_00_0
65841,3_00_0
45510,5_00_0
49845,3_b8_1
17638,1_00_0
47862,6_00_0
29368,5_b6_1
57645,4_00_0
45753,4_00_0
22004,3_00_0
11122,1_00_0
46819,3_00_0
30948,4_00_0
49946,3_00_0
23471,1_00_0
17344,6_a11_2
27978,3_00_0
46878,3_00_0
55493,3_00_0
28002,2_00_0
61605,5_b6_1
64816,1_00_0
33068,5_a7_2
12522,4_00_0
53305,3_00_0
59097,6_00_0
26749,3_00_0
56340,3_a9_2
13180,4_00_0
18575,3_00_0
31812,2_a5_2
38305,4_00_0
31782,3_b7_1
12683,3_b6_1
63738,3_a9_2
30242,4_00_0
32460,6_00_0
62347,1_00_0
49290,3_a9_2
55833,5_b8_1
25123,6_b4_1
22465,3_a9_2
65961,6_00_0
58263,3_a9_2
64150,4_00_0
45653,3_b6_1
36262,3_b7_1
40311,3_00_0
22186,1_00_0
46806,3_00_0
30310,3_00_0
65008,1_00_0
57856,4_00_0
21797,4_00_0
46019,6_00_0
64349,2_a5_2
20423,5_b7_1
21068,1_00_0
64018,1_00_0
66149,6_00_0
11261,3_b7_1
20513,1_00_0
26260,4_00_0
56544,3_00_0
13794,4_00_0
18848,3_00_0
67250,3_00_0
46143,3_a9_1
10173,3_b3_1
42611,3_a9_1
19845,6_00_0
44442,6_00_0
41370,5_a7_2
13514,3_00_0
16172,4_00_0
42164,3_00_0
25041,3_00_0
50164,3_b6_1
48774,3_b6_1
36025,2_a5_2
27080,1_00_0
13658,5_b8_1
30153,1_00_0
59556,3_a9_2
38904,3_00_0
10224,1_00_0
49490,4_00_0
39026,4_00_0
66947,1_00_0
15436,3_b8_1
62125,3_00_0
56537,2_a5_2
16675,6_00_0
29956,6_00_0
52793,3_00_0
16186,3_00_0
27800,6_00_0
20907,5_00_0
14471,3_00_0
58614,3_a9_1
13993,1_00_0
61476,6_00_0
59783,4_00_0
29851,4_00_0
20965,5_b8_1
39764,6_00_0
33328,5_b6_1
31610,3_b7_1
43620,3_00_0
56207,5_b7_1
29218,6_00_0
32089,5_b6_1
32112,3_00_0
50907,4_00_0
49339,3_00_0
36416,3_b7_1
24087,5_00_0
20589,4_00_0
47696,3_a9_1
62955,1_00_0
53667,1_00_0
49240,6_00_0
66269,3_00_0
64804,5_b7_1
11759,5_b6_1
65301,3_00_0
32394,4_00_0
55626,3_b6_1
50816,4_00_0
20990,5_b8_1
15026,3_a9_2
47916,3_00_0
61528,3_00_0
27382,1_00_0
18204,3_00_0
10251,3_b8_1
53632,4_00_0
31993,6_00_0
35833,3_a9_3
36466,2_a5_2
19156,5_b8_1
61914,5_b8_1
28332,3_00_0
56152,6_00_0
41809,1_00_0
43529,3_00_0
13143,6_00_0
52753,3_a9_1
49558,3_00_0
61714,6_00_0
17608,6_a11_1
14423,3_a9_1
14873,5_00_0
20643,4_00_0
30609,6_00_0
25817,4_00_0
36251,4_00_0
28375,1_00_0
38565,3_00_0
61085,6_00_0
20068,3_a9_2
60627,3_a9_1
36417,3_00_0
24630,2_a5_2
52982,3_b7_1
41456,1_00_0
33928,1_00_0
36978,4_00_0
39697,4_00_0
48893,3_a9_1
13426,5_00_0
19446,4_00_0
52333,4_00_0
55213,3_00_0
50740,4_00_0
45067,2_a5_2
51716,3_a9_2
49926,5_b6_1
48457,6_00_0
67524,5_a7_2
43786,6_00_0
23610,3_00_0
66146,1_00_0
38917,5_a7_2
19414,3_00_0
61251,1_00_0
47741,1_00_0
15493,1_00_0
35385,3_00_0
31514,3_b7_1
20609,3_00_0
13532,1_00_0
49964,4_00_0
35568,6_00_0
12148,4_00_0
53009,1_00_0
13813,3_00_0
12452,3_b7_1
63016,5_b6_1
55535,4_00_0
31460,1_00_0
14623,1_00_0
44693,5_a7_2
61507,4_00_0
45141,5_b6_1
36097,4_00_0
37822,6_00_0
11942,4_00_0
57783,3_00_0
43086,1_00_0
52513,4_00_0
37684,3_a9_2
26499,1_00_0
46204,3_00_0
27231,3_b3_1
56916,1_00_0
18648,4_00_0
41304,3_b3_1
23216,4_00_0
36034,4_00_0
16005,6_00_0
45712,5_b8_1
40372,1_00_0
41846,5_b6_1
33433,5_a7_2
67154,3_b6_1
14148,3_00_0
49205,1_00_0
24481,3_00_0
34699,3_b3_1
53472,6_00_0
36019,2_a5_2
26330,5_b7_1
22926,4_00_0
22086,6_00_0
54763,3_b7_1
49162,2_00_0
52554,3_00_0
14358,5_a7_2
15218,5_a7_2
29927,3_00_0
43536,1_00_0
24189,3_b8_1
37880,2_00_0
16469,3_a9_2
28183,1_00_0
31685,3_00_0
23483,3_00_0
31368,5_a7_2
57390,6_00_0
10850,6_00_0
17752,4_00_0
21585,3_00_0
11148,3_00_0
65941,1_00_0
39597,3_b7_1
56328,3_00_0
20088,1_00_0
47882,5_00_0
18652,3_a9_1
51062,3_00_0
49589,6_00_0
58182,6_00_0
35809,5_b7_1
48798,6_00_0
52086,6_00_0
30027,4_00_0
37530,3_00_0
37745,3_b8_1
66997,1_00_0
65957,3_a9_1
38304,4_00_0
52491,3_b8_1
58016,2_a5_2
35516,6_b5_1
43295,5_00_0
32745,3_00_0
19938,1_00_0
57964,3_b8_1
14247,6_00_0
61988,3_00_0
43224,3_b6_1
50753,3_b3_1
11533,4_00_0
32363,3_00_0
62835,1_00_0
61800,2_a5_2
45590,2_a5_2
50969,4_00_0
44354,2_a5_2
62755,6_00_0
33117,4_00_0
22217,4_00_0
55539,1_00_0
24534,3_b6_1
44425,6_b4_3
52283,6_00_0
30784,3_a9_2
30448,6_00_0
55958,4_00_0
35150,4_00_0
13167,4_00_0
17066,3_b7_1
18934,3_00_0
40718,3_a9_2
31001,1_00_0
56530,3_00_0
48018,5_b8_1
59653,6_a11_2
12448,5_b7_1
36931,3_b8_1
16300,3_b7_1
62571,3_b7_1
38066,3_00_0
28921,2_a5_2
44542,4_00_0
53314,4_00_0
66813,5_b8_1
35382,6_00_0
24352,3_00_0
31713,3_00_0
21120,6_00_0
25606,3_b6_1
32307,3_00_0
53853,6_00_0
27427,3_00_0
57580,3_00_0
55517,3_00_0
28140,6_00_0
43943,3_00_0
21953,4_00_0
32734,5_b6_1
35089,6_00_0
31492,4_00_0
32295,3_b6_1
42729,3_00_0
11664,1_00_0
59772,3_00_0
38616,6_a12_2
55251,3_a9_1
18129,1_00_0
34294,3_00_0
22860,3_00_0
50957,1_00_0
63482,4_00_0
18591,4_00_0
60838,3_b6_1
23955,3_00_0
28678,3_00_0
13726,4_00_0
53773,3_b3_1
43363,3_b3_1
27523,3_b8_1
53559,4_00_0
27089,4_00_0
56954,4_00_0
23681,3_00_0
25314,2_a5_2
31264,3_b6_1
62824,3_00_0
63737,3_a9_3
39818,3_00_0
49685,5_b6_1
31769,2_00_0
26464,5_b7_1
14585,3_00_0
62718,3_b3_1
12361,4_00_0
67564,2_00_0
42637,2_00_0
18132,1_00_0
14780,5_b7_1
58053,3_00_0
14975,3_a9_2
53735,5_b8_1
18718,4_00_0
32003,1_00_0
24198,1_00_0
25049,4_00_0
34817,5_b6_1
57021,4_00_0
32291,3_00_0
32147,1_00_0
14702,5_00_0
32906,4_00_0
54797,3_00_0
35982,4_00_0
24063,1_00_0
46111,5_a7_2
18804,1_00_0
66512,1_00_0
51256,4_00_0
19905,3_b8_1
11409,1_00_0
11639,5_a7_2
57453,6_00_0
56764,3_a9_2
62312,6_00_0
14322,3_00_0
54017,6_00_0
56912,4_00_0
56165,4_00_0
53116,3_00_0
42818,4_00_0
16266,4_00_0
29656,1_00_0
39270,1_00_0
66202,3_b7_1
35515,5_b8_1
52774,3_b3_1
47013,3_00_0
17508,4_00_0
11715,3_b7_1
25859,6_b4_1
10540,3_00_0
13196,3_00_0
25431,4_00_0
15769,4_00_0
58422,4_00_0
29862,6_00_0
29561,4_00_0
31438,6_00_0
28489,4_00_0
54577,3_b7_1
52967,1_00_0
47063,3_b6_1
46163,4_00_0
13056,3_00_0
30373,1_00_0
44632,2_00_0
65564,3_b8_1
30544,2_a5_2
52222,1_00_0
18686,3_00_0
45899,6_00_0
18464,3_b8_1
39738,3_00_0
16267,6_b5_1
38148,4_00_0
21804,4_00_0
49745,1_00_0
54796,3_00_0
37178,3_a9_2
37503,3_00_0
29939,4_00_0
65200,4_00_0
36788,3_b3_1
30336,3_00_0
14756,6_00_0
55335,5_b8_1
61683,2_a5_2
20610,3_b3_1
39412,4_00_0
41994,3_00_0
20187,1_00_0
18867,6_00_0
26547,5_b8_1
22623,3_00_0
64388,6_00_0
42748,4_00_0
17129,3_00_0
11785,1_00_0
59923,6_00_0
21394,3_00_0
66859,3_b8_1
50601,5_b6_1
45719,3_b3_1
32926,3_b3_1
29463,3_00_0
30342,1_00_0
50302,4_00_0
52371,6_00_0
32624,5_b8_1
64690,3_00_0
32346,2_a5_2
50056,3_00_0
20727,3_00_0
58844,4_00_0
62520,3_b6_1
59451,3_a9_2
23639,2_a5_2
46925,6_00_0
31998,2_a5_2
30631,3_b7_1
25506,3_00_0
21379,4_00_0
16105,3_00_0
60409,4_00_0
53819,6_00_0
34005,5_a7_2
67227,2_a5_2
24408,6_00_0
34032,6_00_0
19262,5_b7_1
16643,3_b6_1
53945,3_00_0
50005,3_a9_2
61444,1_00_0
46645,6_00_0
50983,6_00_0
61612,6_00_0
35475,6_00_0
20259,5_b6_1
39671,1_00_0
52219,5_b8_1
39886,5_b6_1
53736,6_a11_1
12356,6_00_0
64441,3_00_0
48971,3_00_0
32951,6_a12_1
63711,1_00_0
55108,6_00_0
65359,4_00_0
38015,6_00_0
16767,3_b8_1
38261,3_00_0
47538,3_b8_1
18481,1_00_0
26237,2_a5_2
37566,4_00_0
55550,3_00_0
36294,3_a9_1
25279,3_a9_2
17187,5_b6_1
15909,1_00_0
20089,4_00_0
37585,1_00_0
22443,1_00_0
53512,3_00_0
33689,6_00_0
49059,6_00_0
45824,3_00_0
57738,3_00_0
20120,3_b7_1
61517,5_b8_1
18095,3_a9_1
18601,6_00_0
32860,3_b8_1
66902,4_00_0
15993,3_00_0
54419,6_00_0
23837,3_00_0
57192,6_00_0
60516,3_b3_1
51466,3_00_0
45190,3_a9_2
26514,3_00_0
59787,3_b3_1
36480,3_00_0
50269,5_b7_1
17592,3_00_0
57429,3_00_0
26760,2_a5_2
13601,3_a9_1
67592,4_00_0
28264,4_00_0
57351,6_00_0
67301,3_b7_1
61989,3_00_0
66397,6_00_0
67548,3_b7_1
46435,4_00_0
58856,6_b4_3
60979,4_00_0
44233,4_00_0
30653,3_b7_1
51970,5_b6_1
11321,1_00_0
40594,3_a9_2
55945,1_00_0
23260,1_00_0
57415,6_00_0
18267,2_00_0
41127,1_00_0
19235,3_00_0
32791,1_00_0
55759,3_a9_2
51281,3_b6_1
39445,3_00_0
33969,5_b6_1
38854,3_00_0
12063,3_00_0
51347,6_00_0
36105,4_00_0
24569,3_00_0
52088,6_00_0
47685,4_00_0
33978,3_b6_1
18094,4_00_0
44968,6_00_0
66851,1_00_0
21335,3_00_0
20276,5_b6_1
54851,1_00_0
41367,6_00_0
42382,3_00_0
51056,4_00_0
59766,3_a9_1
41237,3_00_0
34674,2_a5_2
41786,4_00_0
42423,5_b6_1
56739,5_a7_2
43779,1_00_0
24678,4_00_0
65965,4_00_0
47956,3_b6_1
57090,5_b8_1
35043,6_00_0
50365,1_00_0
44135,6_00_0
16108,5_b6_1
57327,3_a9_2
32498,4_00_0
52840,6_00_0
55689,3_00_0
34133,3_a9_3
27158,3_00_0
14178,4_00_0
33662,2_a5_2
31951,3_00_0
14943,1_00_0
51722,3_00_0
33218,5_b7_1
51299,3_a9_2
23071,6_00_0
43157,3_a9_1
17080,1_00_0
53442,6_00_0
67054,3_00_0
26565,5_b8_1
35230,6_a11_1
66869,5_b8_1
27945,3_a9_1
40865,3_00_0
26202,6_00_0
52496,5_b6_1
22433,5_a7_2
63815,5_b7_1
32527,3_00_0
16115,3_a9_1
23798,4_00_0
26784,4_00_0
60126,4_00_0
19899,6_00_0
64943,6_00_0
44448,5_b7_1
38044,5_a7_2
18751,3_b8_1
23404,1_00_0
30028,6_00_0
31679,6_00_0
52031,2_a5_2
50628,3_00_0
15710,2_a5_2
49069,6_00_0
48620,2_a5_2
34293,3_00_0
56688,6_a12_1
28295,5_b6_1
32180,3_b8_1
57290,3_00_0
54581,3_b7_1
60062,6_a12_2
49274,6_00_0
37806,3_00_0
41037,1_00_0
57480,5_b8_1
11773,3_00_0
27260,4_00_0
11497,2_a5_2
29762,5_b7_1
49175,5_b8_1
45477,3_00_0
15022,6_00_0
13305,4_00_0
66137,4_00_0
44305,5_b8_1
39925,5_b6_1
54800,6_00_0
47114,6_00_0
54247,3_00_0
63672,2_00_0
53045,6_00_0
42747,2_00_0
43498,3_a9_1
44320,6_00_0
63631,3_00_0
59963,6_00_0
19371,6_00_0
12389,3_00_0
41579,1_00_0
37187,4_00_0
57864,3_00_0
53976,1_00_0
21801,5_b6_1
51410,5_b8_1
61487,3_00_0
32432,5_b6_1
65480,1_00_0
24287,5_b7_1
14957,1_00_0
51799,3_a9_1
50574,3_00_0
65694,2_00_0
22220,4_00_0
60343,5_b6_1
13252,3_b7_1
48669,3_00_0
46883,3_00_0
13719,3_b8_1
47788,3_00_0
58590,2_00_0
12961,3_b7_1
43412,3_b3_1
50101,4_00_0
29539,3_00_0
30099,1_00_0
52568,6_a12_2
55914,5_a7_2
33733,6_00_0
48545,3_00_0
58382,2_00_0
34045,4_00_0
54679,1_00_0
44338,1_00_0
44503,4_00_0
42061,4_00_0
22629,6_00_0
61798,1_00_0
29954,6_00_0
19011,3_00_0
15765,1_00_0
21922,3_00_0
20735,3_00_0
58630,1_00_0
37377,3_00_0
26684,1_00_0
18496,6_00_0
15368,3_b6_1
10817,4_00_0
19939,3_00_0
39439,1_00_0
35094,6_00_0
55299,3_b3_1
22497,2_a5_2
65592,3_00_0
46613,6_a11_2
62407,1_00_0
40485,4_00_0
39506,6_b5_1
29043,5_b6_1
44001,6_00_0
42107,3_b3_1
62871,5_00_0
22924,3_00_0
10109,3_b7_1
41704,4_00_0
17579,2_00_0
10549,5_a7_2
12239,3_b8_1
44828,3_b3_1
47530,1_00_0
64927,3_00_0
52110,3_b7_1
16112,2_00_0
24016,1_00_0
51576,1_00_0
61200,1_00_0
25526,2_00_0
55804,3_00_0
36751,1_00_0
59680,4_00_0
39467,3_a9_3
31395,3_00_0
24883,6_00_0
28629,5_b6_1
24948,3_00_0
46681,4_00_0
30422,4_00_0
58938,6_00_0
11403,3_a9_1
56577,4_00_0
64503,5_b6_1
15842,6_00_0
10847,1_00_0
43726,3_b7_1
59448,1_00_0
40069,4_00_0
21419,1_00_0
36990,5_b8_1
60037,6_00_0
51652,1_00_0
34199,6_00_0
28381,1_00_0
67138,1_00_0
19519,3_b3_1
56330,1_00_0
13152,3_00_0
39422,3_00_0
36847,3_00_0
59418,1_00_0
41014,1_00_0
23651,6_00_0
53160,6_00_0
47286,3_b3_1
35773,3_a9_1
42443,1_00_0
18982,1_00_0
32811,3_00_0
49575,6_00_0
64963,5_00_0
22265,2_a5_2
18958,4_00_0
11159,3_b7_1
63163,3_00_0
17603,1_00_0
34849,6_00_0
56868,6_00_0
31723,3_00_0
59374,4_00_0
41354,4_00_0
11335,1_00_0
58849,1_00_0
34889,3_00_0
66598,3_00_0
11333,3_b3_1
25912,3_00_0
67382,5_b7_1
63209,6_00_0
55526,3_00_0
30981,5_b8_1
18321,3_b6_1
62816,2_00_0
33223,1_00_0
53365,5_b7_1
66194,5_a7_2
56426,6_00_0
46124,3_00_0
60154,4_00_0
25131,3_00_0
10418,6_00_0
62969,3_b6_1
54510,6_00_0
62372,4_00_0
27120,6_00_0
26391,6_00_0
66678,6_00_0
40582,5_b7_1
15572,3_b8_1
51461,6_00_0
24861,4_00_0
57342,1_00_0
16811,3_00_0
21571,6_a11_1
25860,2_00_0
17324,3_b3_1
54096,2_00_0
43574,3_00_0
38000,3_00_0
15362,4_00_0
64585,3_b6_1
61611,2_a5_2
14417,5_b6_1
20283,4_00_0
49252,1_00_0
30478,1_00_0
62476,5_b8_1
65382,6_00_0
60912,3_b7_1
27602,3_b8_1
21174,3_00_0
55835,3_b7_1
44185,3_a9_1
18649,3_00_0
66131,5_b8_1
20863,1_00_0
32187,3_00_0
56363,3_00_0
