image,label
60912,3_b7_1
60154,4_00_0
30152,6_00_0
40624,4_00_0
55637,2_00_0
56053,3_00_0
33608,3_a9_2
63914,4_00_0
28561,3_a9_2
32432,5_b6_1
27137,1_00_0
19364,3_00_0
57021,4_00_0
47535,1_00_0
63610,3_00_0
23539,6_00_0
34682,3_00_0
60011,3_a9_1
43126,3_b6_1
23659,3_a9_2
60107,3_00_0
38825,1_00_0
31264,3_b6_1
33223,1_00_0
20430,1_00_0
15993,3_00_0
60531,4_00_0
37508,2_00_0
10858,5_b6_1
48452,5_b6_1
66216,1_00_0
28545,3_00_0
12891,6_00_0
56426,6_00_0
11122,1_00_0
52793,3_00_0
19710,4_00_0
56269,3_a9_1
53924,6_00_0
62375,6_00_0
26565,5_b8_1
11921,5_b6_1
45938,3_a9_1
23771,1_00_0
34011,1_00_0
15943,1_00_0
10505,3_a9_1
57561,1_00_0
16652,1_00_0
23389,4_00_0
48640,3_00_0
43020,4_00_0
30368,6_00_0
24706,1_00_0
12217,1_00_0
19964,3_00_0
20091,5_b6_1
30711,1_00_0
12310,4_00_0
15381,6_00_0
26300,3_b3_1
38497,4_00_0
66813,5_b8_1
59830,3_00_0
20011,5_b7_1
11225,2_a5_2
66182,6_00_0
63514,6_00_0
33774,3_00_0
34184,5_a7_2
58514,3_00_0
59337,3_b8_1
27675,3_a9_1
16577,6_00_0
26955,5_b7_1
20218,6_00_0
31368,5_a7_2
16197,3_00_0
47862,6_00_0
48266,1_00_0
64325,1_00_0
18949,6_00_0
56869,1_00_0
34636,3_a9_3
10927,3_b8_1
41923,4_00_0
47162,5_b7_1
24884,3_b7_1
58273,3_00_0
16958,4_00_0
34504,6_00_0
66761,6_00_0
19586,4_00_0
14168,1_00_0
51802,6_a11_1
22799,6_00_0
39032,4_00_0
16746,6_00_0
58338,3_00_0
63660,3_b8_1
14017,4_00_0
58781,3_00_0
49563,1_00_0
13034,6_00_0
10478,6_00_0
41821,3_b6_1
43823,5_b8_1
26617,2_00_0
31283,3_00_0
34155,1_00_0
40597,3_00_0
49175,5_b8_1
31756,1_00_0
50207,5_b6_1
36819,6_00_0
50874,3_00_0
17349,6_00_0
12734,4_00_0
62431,3_00_0
19939,3_00_0
18591,4_00_0
10826,3_00_0
55449,4_00_0
10879,3_00_0
53748,5_00_0
42528,2_a5_2
43113,1_00_0
16057,3_00_0
60576,2_00_0
31782,3_b7_1
45103,1_00_0
35903,3_00_0
65694,2_00_0
37691,3_a9_3
62968,5_b7_1
17205,4_00_0
11149,6_00_0
44484,1_00_0
22849,3_a9_2
49043,3_b8_1
59011,3_b3_1
12949,3_b3_1
11179,3_b8_1
32280,2_a5_2
16435,2_00_0
20040,6_00_0
39703,1_00_0
47278,3_00_0
38015,6_00_0
66348,3_b8_1
41987,4_00_0
23416,6_00_0
33190,1_00_0
35464,3_00_0
29687,3_00_0
60838,3_b6_1
30889,6_b4_3
53565,1_00_0
13679,6_a12_2
31460,1_00_0
19255,1_00_0
46448,3_00_0
30099,1_00_0
62535,6_00_0
56933,6_00_0
41809,1_00_0
35330,4_00_0
52753,3_a9_1
41440,6_00_0
63030,1_00_0
57399,1_00_0
19741,4_00_0
33049,3_00_0
47075,6_00_0
67153,5_b7_1
25345,3_a9_2
31873,3_b3_1
57015,3_00_0
24748,6_a12_2
59190,1_00_0
50604,4_00_0
64684,3_00_0
65621,3_00_0
33272,5_a7_2
26998,1_00_0
60041,4_00_0
22879,4_00_0
55166,6_00_0
16759,4_00_0
42985,3_00_0
60653,3_00_0
24412,1_00_0
53735,5_b8_1
30739,3_00_0
49658,3_00_0
65941,1_00_0
11740,2_00_0
28506,1_00_0
45141,5_b6_1
18980,5_b6_1
46926,1_00_0
39572,3_b3_1
60421,5_b6_1
44526,3_a9_2
47153,1_00_0
23326,1_00_0
53159,2_a5_2
51299,3_a9_2
39738,3_00_0
59631,4_00_0
38466,1_00_0
13845,4_00_0
50741,3_00_0
17595,3_00_0
20364,4_00_0
11407,6_00_0
44375,3_00_0
63814,3_a9_2
17508,4_00_0
60409,4_00_0
43295,5_00_0
41680,4_00_0
57856,4_00_0
59473,1_00_0
51146,6_b4_1
61700,5_b6_1
58291,5_b8_1
50865,4_00_0
50611,1_00_0
64710,1_00_0
11546,4_00_0
34294,3_00_0
18711,4_00_0
27879,6_00_0
21953,4_00_0
52364,3_a9_2
24936,2_a5_2
61487,3_00_0
31514,3_b7_1
54240,6_00_0
21107,3_00_0
49326,3_00_0
38261,3_00_0
58242,5_b8_1
56588,6_00_0
37037,6_00_0
39318,3_00_0
16485,3_00_0
32759,4_00_0
29155,5_b8_1
57764,6_00_0
18672,3_a9_1
61769,5_b7_1
62350,4_00_0
56318,4_00_0
37467,3_00_0
21379,4_00_0
57720,4_00_0
15156,3_00_0
39400,4_00_0
37410,3_b7_1
50367,3_00_0
56108,6_00_0
54393,3_00_0
55517,3_00_0
36700,1_00_0
16752,6_00_0
19356,6_00_0
35702,6_00_0
63066,3_00_0
15866,4_00_0
60787,1_00_0
19238,3_b6_1
61989,3_00_0
56868,6_00_0
16983,3_b7_1
55005,3_00_0
24957,3_b8_1
64346,3_00_0
17310,3_00_0
30732,1_00_0
41531,6_00_0
60921,1_00_0
16246,1_00_0
12240,3_00_0
44758,6_00_0
52916,6_00_0
39066,2_a5_2
34125,6_00_0
49667,3_b7_1
20950,5_00_0
22960,1_00_0
20206,2_a5_2
49998,1_00_0
55748,3_00_0
39085,6_00_0
28569,3_00_0
33262,3_b3_1
56852,5_b7_1
38292,6_00_0
41688,3_b7_1
66582,5_a7_2
51037,3_00_0
17835,5_00_0
50067,5_a7_2
61774,1_00_0
55594,3_b7_1
25451,4_00_0
16300,3_b7_1
56396,3_b8_1
44528,5_b7_1
13054,6_b4_3
16757,1_00_0
31760,5_00_0
59492,3_00_0
29188,4_00_0
35019,3_b6_1
16105,3_00_0
54334,4_00_0
58915,5_b7_1
45174,5_b7_1
61515,3_00_0
31261,2_a5_2
58868,4_00_0
32897,2_00_0
23476,4_00_0
35173,6_b5_1
65203,6_00_0
26384,1_00_0
29463,3_00_0
57322,3_b3_1
64441,3_00_0
30336,3_00_0
42368,3_a9_1
45623,3_00_0
24542,5_b8_1
37619,6_00_0
44021,1_00_0
10263,5_b6_1
42926,2_00_0
21405,3_00_0
12190,3_00_0
51525,5_b7_1
28292,6_00_0
38917,5_a7_2
21232,3_00_0
30631,3_b7_1
27021,5_b7_1
27323,4_00_0
61366,3_00_0
44692,1_00_0
58716,3_00_0
32206,4_00_0
18946,3_00_0
56739,5_a7_2
60746,3_a9_2
17575,1_00_0
47120,6_00_0
47526,3_00_0
46925,6_00_0
10922,4_00_0
19862,2_00_0
57390,6_00_0
26382,4_00_0
51846,3_00_0
36837,1_00_0
48899,3_00_0
56176,3_00_0
20292,4_00_0
51686,3_b8_1
57928,6_a11_2
36480,3_00_0
11931,5_b6_1
58245,4_00_0
55807,3_00_0
38801,2_00_0
54698,4_00_0
62400,3_b8_1
31690,6_a11_1
34763,3_00_0
24942,3_00_0
13452,1_00_0
46204,3_00_0
49252,1_00_0
21785,5_b8_1
24624,6_00_0
54605,5_b8_1
13980,6_00_0
12797,6_00_0
42787,1_00_0
45792,3_b6_1
22634,6_00_0
24736,3_b7_1
58418,3_b3_1
64799,3_a9_1
11766,1_00_0
47057,5_a7_2
16395,4_00_0
56496,6_00_0
10251,3_b8_1
63680,5_b6_1
35790,3_a9_2
60251,3_00_0
44276,3_b3_1
61383,6_00_0
58971,3_b8_1
13351,4_00_0
43214,3_00_0
20089,4_00_0
56418,1_00_0
23955,3_00_0
51461,6_00_0
38652,5_b8_1
52826,5_b8_1
21215,3_00_0
11231,3_b3_1
12842,1_00_0
30685,5_00_0
17873,3_b7_1
63130,6_00_0
37680,5_b8_1
13252,3_b7_1
29598,1_00_0
31172,3_00_0
66064,3_b6_1
30310,3_00_0
44993,1_00_0
60378,3_a9_1
15788,3_a9_3
63016,5_b6_1
61511,1_00_0
31161,3_a9_2
40184,3_b6_1
55002,2_a5_2
16651,1_00_0
10601,1_00_0
12727,3_b3_1
21338,3_00_0
61875,3_00_0
17328,3_00_0
18989,1_00_0
56957,2_00_0
46855,3_b3_1
55394,6_00_0
24342,3_a9_2
55179,5_a7_2
38741,3_a9_1
36143,5_b8_1
42075,3_00_0
12446,3_00_0
66983,3_00_0
10300,3_b8_1
66355,2_a5_2
43465,3_b3_1
47346,5_b7_1
25096,2_a5_2
66067,3_00_0
23471,1_00_0
55530,3_00_0
36605,1_00_0
47099,4_00_0
55455,3_00_0
29580,3_a9_1
11242,3_b8_1
44837,3_a9_2
54292,3_b6_1
61582,5_b7_1
13674,6_a12_1
40223,6_00_0
47178,3_00_0
47916,3_00_0
38344,1_00_0
63215,6_00_0
43077,4_00_0
53439,5_b8_1
52359,3_00_0
10738,4_00_0
65269,3_00_0
24857,5_b8_1
55039,5_b7_1
26968,3_b3_1
52807,5_b7_1
39855,4_00_0
31320,4_00_0
26898,3_b3_1
24063,1_00_0
51500,3_00_0
59580,6_00_0
57290,3_00_0
29395,6_00_0
23216,4_00_0
18352,3_b8_1
42761,3_00_0
25782,3_00_0
37806,3_00_0
25998,4_00_0
57375,3_00_0
55084,4_00_0
43665,4_00_0
32141,3_00_0
22623,3_00_0
11400,6_00_0
25398,3_a9_1
41351,3_00_0
49069,6_00_0
26247,3_b6_1
56968,4_00_0
31680,6_b4_1
47013,3_00_0
43454,4_00_0
38939,3_00_0
22101,5_b7_1
24663,3_00_0
65592,3_00_0
60947,1_00_0
53262,1_00_0
25565,4_00_0
62032,3_b6_1
63277,1_00_0
13861,4_00_0
21849,1_00_0
21469,3_a9_2
67496,3_a9_1
23886,6_00_0
58263,3_a9_2
32139,4_00_0
16080,3_00_0
45653,3_b6_1
14273,1_00_0
13061,5_b7_1
35914,5_b6_1
42003,5_b7_1
30737,3_00_0
22060,3_b3_1
47775,3_00_0
44569,1_00_0
32459,3_00_0
33369,2_a5_2
57988,5_b6_1
45259,6_00_0
50474,3_00_0
52527,1_00_0
26118,1_00_0
42356,6_00_0
11811,4_00_0
50969,4_00_0
28829,4_00_0
32307,3_00_0
59195,4_00_0
33733,6_00_0
42261,3_00_0
30468,2_a5_2
51879,3_00_0
59171,1_00_0
14404,2_a5_2
62080,5_b7_1
25159,3_00_0
35267,2_a5_2
65374,3_00_0
67301,3_b7_1
16604,4_00_0
22315,4_00_0
27714,3_00_0
43028,3_00_0
35067,4_00_0
53945,3_00_0
46865,1_00_0
59218,4_00_0
35972,4_00_0
46303,4_00_0
44253,3_00_0
66809,4_00_0
60871,4_00_0
64886,5_a7_2
47930,1_00_0
51966,3_b8_1
64842,2_a5_2
31093,6_00_0
65278,5_b8_1
58475,6_00_0
47274,3_00_0
13644,3_a9_2
21254,1_00_0
15967,3_00_0
36357,5_b7_1
27496,5_b7_1
60652,3_b3_1
17129,3_00_0
57020,3_00_0
28846,6_00_0
19471,3_00_0
27773,6_00_0
61251,1_00_0
21914,4_00_0
60224,1_00_0
61605,5_b6_1
39506,6_b5_1
61517,5_b8_1
45625,1_00_0
26950,1_00_0
62687,5_b7_1
65280,6_00_0
65463,3_00_0
56561,3_00_0
53109,3_b6_1
66999,6_00_0
31063,3_a9_1
66578,1_00_0
42531,3_b3_1
64384,6_00_0
65763,3_b3_1
11715,3_b7_1
64445,6_00_0
21067,3_00_0
50302,4_00_0
27362,3_a9_1
18633,6_00_0
11148,3_00_0
60462,3_b3_1
51298,5_b7_1
36240,5_b6_1
67678,5_b6_1
59436,4_00_0
23692,5_00_0
17638,1_00_0
39026,4_00_0
16531,4_00_0
11438,4_00_0
47560,1_00_0
66281,6_00_0
23260,1_00_0
34942,3_00_0
26108,5_b7_1
27536,4_00_0
24196,6_00_0
19132,4_00_0
37731,6_00_0
25702,1_00_0
39588,3_00_0
38267,4_00_0
53784,3_00_0
32346,2_a5_2
19403,1_00_0
58067,1_00_0
11639,5_a7_2
41089,6_00_0
15131,6_00_0
18425,6_00_0
55605,5_b7_1
16568,4_00_0
32394,4_00_0
63938,6_00_0
39815,5_b7_1
61041,3_b6_1
11087,3_a9_2
64285,1_00_0
42967,3_00_0
15267,4_00_0
45611,4_00_0
27629,1_00_0
48829,1_00_0
11977,1_00_0
30429,3_00_0
61838,3_b6_1
64192,3_00_0
46864,3_00_0
34178,3_b8_1
52972,3_00_0
34780,6_a12_2
53217,3_a9_3
56954,4_00_0
25988,2_00_0
26816,3_a9_1
50157,4_00_0
21797,4_00_0
47549,3_b8_1
18733,5_b7_1
54941,5_b7_1
57228,5_b7_1
42797,5_b7_1
11150,2_a5_2
54692,3_b8_1
42818,4_00_0
43504,3_00_0
52467,3_b8_1
49359,6_00_0
64336,1_00_0
40635,5_a7_2
41367,6_00_0
15022,6_00_0
28576,3_00_0
30544,2_a5_2
48400,5_b6_1
35345,5_b6_1
46054,4_00_0
66851,1_00_0
22985,4_00_0
21811,3_a9_1
25730,2_a5_2
29119,4_00_0
45837,4_00_0
66323,6_00_0
12348,3_00_0
40069,4_00_0
54679,1_00_0
63672,2_00_0
16554,1_00_0
34978,1_00_0
44118,2_a5_2
52256,4_00_0
31205,5_a7_2
53117,3_b6_1
39050,4_00_0
50804,3_00_0
55870,3_a9_1
22287,6_00_0
63601,5_00_0
44181,6_00_0
46883,3_00_0
18978,5_b7_1
62606,4_00_0
24229,3_00_0
20727,3_00_0
28519,1_00_0
28718,6_00_0
25770,5_b7_1
29909,6_00_0
28091,6_00_0
42159,3_b3_1
48256,3_00_0
60389,3_b7_1
11350,5_b7_1
21682,1_00_0
31167,5_b7_1
60133,3_a9_2
13403,6_00_0
60045,2_00_0
45840,3_b6_1
36681,3_b3_1
32639,3_00_0
28640,1_00_0
39858,3_00_0
17917,3_00_0
31685,3_00_0
39925,5_b6_1
32830,3_00_0
40241,4_00_0
15236,3_a9_1
47410,4_00_0
43086,1_00_0
56166,3_00_0
36525,3_b7_1
48654,6_00_0
30303,3_a9_1
17627,5_b7_1
59501,6_00_0
64376,3_00_0
22582,1_00_0
51949,5_a7_2
28390,3_b3_1
18499,5_b8_1
17497,3_b3_1
59097,6_00_0
38304,4_00_0
18129,1_00_0
26391,6_00_0
18525,3_b8_1
38301,6_00_0
64403,3_00_0
10882,2_00_0
48485,6_00_0
30646,1_00_0
12716,1_00_0
21142,6_a11_1
16796,3_b6_1
66042,3_b7_1
50164,3_b6_1
22784,5_00_0
51074,5_b7_1
46346,5_b6_1
14405,4_00_0
67120,1_00_0
14498,4_00_0
40384,1_00_0
16505,4_00_0
41778,3_b3_1
61961,5_b6_1
19305,3_b3_1
63443,4_00_0
44531,3_b3_1
12205,3_00_0
52043,3_b8_1
64911,3_00_0
16152,3_00_0
62110,6_00_0
37887,3_00_0
27313,3_b3_1
35809,5_b7_1
40650,4_00_0
62131,3_b3_1
38183,3_b3_1
20205,3_00_0
37282,4_00_0
24337,1_00_0
22893,2_a5_2
31837,3_b3_1
28080,6_00_0
36015,6_00_0
49290,3_a9_2
39525,4_00_0
13945,5_00_0
21172,3_00_0
37905,5_b7_1
46383,3_00_0
25606,3_b6_1
25419,3_00_0
56724,3_00_0
64211,4_00_0
58148,6_00_0
14545,6_a12_2
21587,6_00_0
42729,3_00_0
55895,4_00_0
50506,4_00_0
17603,1_00_0
50570,3_b8_1
39251,5_b6_1
12770,3_00_0
37443,5_b7_1
33412,1_00_0
61984,5_b7_1
46043,3_00_0
15019,6_00_0
58075,5_b8_1
31647,3_00_0
62372,4_00_0
49277,6_00_0
38248,4_00_0
59981,4_00_0
12827,3_b7_1
61817,3_00_0
25817,4_00_0
66477,3_00_0
30510,6_00_0
12361,4_00_0
37242,6_00_0
44644,4_00_0
19541,3_00_0
32902,3_00_0
38235,3_00_0
19645,1_00_0
15710,2_a5_2
14943,1_00_0
61195,3_b7_1
61324,1_00_0
14529,4_00_0
62420,4_00_0
52613,2_a5_2
39864,2_00_0
26120,1_00_0
21361,6_00_0
31754,3_b8_1
57132,4_00_0
40828,4_00_0
30373,1_00_0
20071,3_b3_1
56517,3_b3_1
19516,4_00_0
65999,5_b6_1
61001,3_b8_1
65213,3_b6_1
58096,2_a5_2
24600,6_00_0
47196,4_00_0
43440,2_a5_2
17607,3_00_0
24465,3_00_0
61604,4_00_0
16748,3_00_0
35175,3_00_0
19081,5_a7_2
37971,5_b8_1
22098,3_00_0
44685,1_00_0
30242,4_00_0
20405,2_a5_2
11936,6_00_0
21347,4_00_0
16603,3_b8_1
49799,4_00_0
22952,6_00_0
38000,3_00_0
10945,6_00_0
67263,2_00_0
55535,4_00_0
66842,6_a11_1
25332,5_b6_1
10721,1_00_0
19111,1_00_0
66905,1_00_0
18867,6_00_0
30731,3_b8_1
42330,6_00_0
64931,3_00_0
23797,1_00_0
41302,2_00_0
34129,4_00_0
17160,1_00_0
27076,3_00_0
40829,3_00_0
19158,1_00_0
53492,1_00_0
12239,3_b8_1
36847,3_00_0
56141,1_00_0
59418,1_00_0
10813,3_00_0
50957,1_00_0
41704,4_00_0
54817,5_b7_1
33696,1_00_0
29563,5_b6_1
39977,1_00_0
33809,6_00_0
22776,1_00_0
23570,2_00_0
66989,4_00_0
47959,1_00_0
46891,1_00_0
27472,3_00_0
57342,1_00_0
32032,2_00_0
20968,1_00_0
57304,1_00_0
56618,3_00_0
25857,6_00_0
34809,4_00_0
18848,3_00_0
58014,6_00_0
55700,4_00_0
45857,5_b6_1
34284,4_00_0
44019,4_00_0
32022,3_00_0
14107,5_a7_2
23863,6_a12_2
50210,3_00_0
57275,6_00_0
56921,3_00_0
61660,1_00_0
33117,4_00_0
48071,3_00_0
22955,5_b8_1
40053,1_00_0
50072,3_00_0
35385,3_00_0
17839,3_00_0
45791,3_a9_3
12158,3_b6_1
55844,3_00_0
55025,1_00_0
61137,3_b8_1
25859,6_b4_1
59926,3_b7_1
58679,3_a9_1
57155,4_00_0
39648,3_00_0
49032,3_00_0
22443,1_00_0
29369,3_00_0
37169,1_00_0
47624,1_00_0
54797,3_00_0
30047,1_00_0
48133,3_00_0
21323,3_b8_1
27745,1_00_0
51810,5_b6_1
31001,1_00_0
63769,2_00_0
58734,6_00_0
21440,3_00_0
23784,6_00_0
30404,6_b4_1
32463,1_00_0
27120,6_00_0
57742,5_b6_1
47909,3_00_0
42143,3_00_0
34128,3_00_0
22629,6_00_0
59753,4_00_0
46985,4_00_0
46735,5_b6_1
38181,3_a9_1
42433,3_a9_2
60900,4_00_0
24268,1_00_0
44206,3_b6_1
58223,6_00_0
54097,3_00_0
17714,5_b7_1
34898,3_00_0
28484,1_00_0
19507,4_00_0
29971,5_b8_1
66758,5_b7_1
67011,3_a9_2
11864,3_b7_1
58166,2_00_0
63897,3_00_0
49412,2_00_0
27442,1_00_0
47671,5_b8_1
18621,2_a5_2
30283,2_00_0
43606,6_00_0
15802,3_00_0
41795,4_00_0
28801,6_00_0
64401,3_b3_1
24177,3_b3_1
52840,6_00_0
23697,5_b8_1
12136,3_b8_1
46455,6_00_0
53772,4_00_0
11346,4_00_0
66284,6_00_0
39774,3_00_0
64496,5_b7_1
33799,1_00_0
33901,4_00_0
21880,6_00_0
39171,6_a11_1
41846,5_b6_1
67423,3_a9_2
12748,6_00_0
47039,3_00_0
55735,6_00_0
33978,3_b6_1
25884,5_00_0
65296,5_b8_1
31982,3_00_0
43423,3_00_0
53314,4_00_0
36522,3_a9_2
60500,6_00_0
26777,3_a9_1
44639,3_00_0
61644,3_a9_1
26109,3_a9_2
28690,4_00_0
13502,3_00_0
11321,1_00_0
46968,6_a12_2
42376,2_a5_2
13152,3_00_0
35289,3_b6_1
26801,1_00_0
51817,3_00_0
60584,5_b6_1
30027,4_00_0
47811,3_00_0
18875,1_00_0
50938,3_00_0
64540,1_00_0
34148,4_00_0
64018,1_00_0
17300,3_b8_1
10043,3_00_0
61727,2_a5_2
50278,5_b7_1
32522,3_a9_1
59598,6_00_0
21348,6_00_0
42647,6_00_0
57057,6_a11_2
38723,1_00_0
13056,3_00_0
42401,5_b8_1
24426,3_00_0
46567,1_00_0
55308,4_00_0
36167,5_00_0
20482,4_00_0
58269,3_00_0
29334,5_b7_1
29368,5_b6_1
49494,4_00_0
54962,5_a7_2
24887,3_b8_1
21597,1_00_0
64208,5_a7_2
64761,5_b6_1
26760,2_a5_2
16992,4_00_0
57289,3_00_0
22522,3_00_0
42779,3_a9_2
57730,4_00_0
55662,5_b8_1
40205,5_00_0
56313,1_00_0
25796,3_a9_1
14756,6_00_0
22794,4_00_0
61595,5_a7_2
64661,3_b6_1
46674,4_00_0
48490,1_00_0
64188,4_00_0
35051,6_00_0
45929,3_00_0
52066,4_00_0
48993,5_b8_1
62955,1_00_0
23464,3_a9_2
23501,3_a9_1
58146,3_a9_1
54450,6_00_0
51576,1_00_0
52562,3_00_0
46124,3_00_0
44356,3_b7_1
24637,4_00_0
26547,5_b8_1
25431,4_00_0
32847,4_00_0
23537,3_b6_1
64909,3_b3_1
52249,3_00_0
22816,3_00_0
50888,2_a5_2
47764,3_00_0
50574,3_00_0
57592,6_00_0
56328,3_00_0
50365,1_00_0
38155,3_00_0
25131,3_00_0
27981,3_00_0
43365,4_00_0
62407,1_00_0
16621,2_a5_2
40104,2_00_0
26944,3_b3_1
14835,5_b6_1
11542,6_00_0
37516,4_00_0
36504,3_00_0
66896,6_00_0
63576,3_00_0
47606,6_00_0
61781,5_b7_1
35855,1_00_0
52519,3_00_0
63389,4_00_0
47829,3_00_0
62008,3_00_0
52905,1_00_0
40807,1_00_0
46637,6_00_0
32895,3_00_0
29116,3_00_0
50740,4_00_0
63632,3_00_0
14986,3_a9_1
33765,5_a7_2
15521,3_00_0
15805,1_00_0
20128,5_b8_1
44944,3_a9_3
51466,3_00_0
64944,6_00_0
46802,1_00_0
41623,6_00_0
43452,3_b6_1
20502,5_b8_1
27523,3_b8_1
39532,3_00_0
25693,6_00_0
41518,4_00_0
29253,3_00_0
32186,6_00_0
23767,4_00_0
63815,5_b7_1
36970,1_00_0
20360,6_00_0
44658,3_a9_2
36675,4_00_0
62453,5_b6_1
41843,4_00_0
50510,6_00_0
38565,3_00_0
13356,5_00_0
56988,1_00_0
17332,1_00_0
39195,3_b3_1
37986,3_b7_1
51630,4_00_0
20237,3_b8_1
12054,1_00_0
62328,1_00_0
65757,6_00_0
32187,3_00_0
55835,3_b7_1
34293,3_00_0
37941,3_b3_1
21984,3_b6_1
31438,6_00_0
57844,3_00_0
28269,1_00_0
30464,3_b6_1
27320,3_00_0
44221,3_b6_1
18831,2_a5_2
52163,5_b6_1
11798,1_00_0
22454,3_00_0
22648,6_00_0
35133,3_00_0
15969,3_00_0
38019,4_00_0
42788,3_a9_3
60566,3_00_0
37897,3_00_0
24561,3_00_0
31553,3_00_0
15845,6_00_0
19519,3_b3_1
25566,5_b6_1
57435,4_00_0
62607,3_00_0
13895,6_00_0
66349,1_00_0
50641,1_00_0
62940,1_00_0
55350,1_00_0
32089,5_b6_1
26501,4_00_0
48039,6_00_0
23604,4_00_0
10037,3_00_0
45321,3_a9_1
41903,3_b3_1
56797,1_00_0
19619,3_00_0
23075,6_00_0
67420,3_b8_1
52647,3_00_0
48560,3_a9_1
48782,1_00_0
63923,3_00_0
64804,5_b7_1
44960,1_00_0
60685,4_00_0
56688,6_a12_1
14353,1_00_0
17261,4_00_0
13109,3_00_0
33103,3_00_0
64408,2_a5_2
59979,3_00_0
50920,1_00_0
25994,2_a5_2
54510,6_00_0
35326,3_b8_1
23467,1_00_0
56904,3_b8_1
55044,3_00_0
17326,3_00_0
61087,3_a9_3
11768,3_b8_1
61476,6_00_0
52837,5_00_0
13413,6_00_0
12978,1_00_0
46073,3_00_0
59957,6_a11_2
24219,4_00_0
12299,3_00_0
44969,3_b6_1
65221,4_00_0
15384,4_00_0
23729,2_a5_2
64182,6_00_0
62841,4_00_0
15519,5_b8_1
29347,5_b7_1
28368,1_00_0
10950,1_00_0
44558,6_b4_3
51714,6_00_0
58045,3_00_0
35940,3_00_0
17232,6_00_0
62508,1_00_0
52342,6_b4_1
35898,4_00_0
63286,3_00_0
62249,2_a5_2
46019,6_00_0
46500,3_00_0
59556,3_a9_2
42595,2_00_0
63496,3_b8_1
60686,1_00_0
54417,1_00_0
14955,6_00_0
15302,4_00_0
52346,6_00_0
25062,5_b6_1
44760,5_b6_1
13506,3_00_0
56648,3_00_0
24145,2_00_0
45120,6_00_0
44091,4_00_0
11886,6_00_0
41883,3_00_0
15842,6_00_0
51832,5_b6_1
45240,6_00_0
27539,5_b6_1
23710,3_00_0
51699,3_00_0
60499,3_b3_1
46063,3_00_0
35250,6_00_0
18961,4_00_0
30035,3_a9_2
50106,4_00_0
41011,2_a5_2
42725,2_00_0
62396,3_00_0
52375,4_00_0
64323,6_00_0
34199,6_00_0
52948,1_00_0
10421,6_00_0
12738,3_00_0
39893,5_b8_1
22186,1_00_0
59716,3_00_0
62337,3_b8_1
35269,1_00_0
37985,6_a12_2
43528,4_00_0
25082,4_00_0
33464,4_00_0
50333,1_00_0
61378,4_00_0
29915,3_00_0
49964,4_00_0
58841,3_b7_1
11523,3_a9_1
44233,4_00_0
34417,4_00_0
30075,6_00_0
13217,4_00_0
52540,3_00_0
21262,3_b6_1
13064,1_00_0
60473,3_00_0
58537,3_a9_2
62828,4_00_0
18841,3_00_0
29561,4_00_0
58287,3_00_0
40584,4_00_0
55716,6_00_0
36019,2_a5_2
55327,1_00_0
15843,3_00_0
61367,6_00_0
13532,1_00_0
66835,1_00_0
31444,1_00_0
67644,1_00_0
28295,5_b6_1
60284,3_a9_2
49040,3_b8_1
27998,6_00_0
18329,4_00_0
14957,1_00_0
43713,3_00_0
11997,3_00_0
28120,1_00_0
32180,3_b8_1
31388,4_00_0
45260,5_b8_1
39656,3_a9_1
61055,5_00_0
35195,3_00_0
38174,6_00_0
62232,4_00_0
12652,3_b8_1
20384,1_00_0
40471,3_b7_1
27158,3_00_0
38501,4_00_0
66341,4_00_0
19802,5_b7_1
25149,6_00_0
42213,2_00_0
23073,4_00_0
40387,1_00_0
41626,3_a9_1
21011,1_00_0
49109,3_b6_1
23742,3_00_0
25169,3_00_0
16587,2_a5_2
60072,3_00_0
15959,3_00_0
50945,3_00_0
55313,1_00_0
47114,6_00_0
60688,6_00_0
27870,1_00_0
20328,3_a9_1
33378,3_b7_1
50446,5_b6_1
51306,3_00_0
11558,3_00_0
34515,3_00_0
22042,5_b6_1
37177,4_00_0
33441,4_00_0
47286,3_b3_1
13298,3_00_0
46127,3_00_0
30642,3_b6_1
13229,4_00_0
17768,3_00_0
64711,3_a9_3
29965,1_00_0
31322,3_b3_1
10063,3_00_0
48285,3_00_0
63828,3_00_0
23031,6_00_0
18559,4_00_0
36545,6_00_0
60006,1_00_0
65030,3_b3_1
62668,3_00_0
34047,3_b6_1
43726,3_b7_1
61435,4_00_0
11644,3_00_0
37627,3_00_0
53853,6_00_0
30484,4_00_0
41968,3_00_0
25674,3_b6_1
61798,1_00_0
43025,1_00_0
27743,3_00_0
38623,3_00_0
44304,4_00_0
24436,1_00_0
18408,6_b5_1
20495,3_b6_1
20718,6_a12_1
17862,3_00_0
48858,4_00_0
51740,1_00_0
60090,3_00_0
39713,4_00_0
54602,5_b8_1
47185,3_00_0
48119,3_00_0
51742,3_00_0
28740,2_00_0
62118,5_b7_1
61714,6_00_0
43876,5_a7_2
17944,3_00_0
28525,3_00_0
67310,6_00_0
42675,1_00_0
22890,3_00_0
32166,3_a9_2
17183,2_00_0
39275,3_00_0
44442,6_00_0
36201,6_00_0
46756,5_a7_2
61626,4_00_0
13156,3_00_0
36088,4_00_0
40603,4_00_0
43363,3_b3_1
58501,3_a9_2
36466,2_a5_2
16350,3_00_0
49917,1_00_0
44200,3_00_0
16647,1_00_0
36616,4_00_0
26781,2_00_0
