image,label
48623,2_a5_2
39597,3_b7_1
40049,6_00_0
14568,3_00_0
34890,3_b3_1
26514,3_00_0
43860,4_00_0
61762,3_b6_1
64503,5_b6_1
65030,3_b3_1
15273,5_b8_1
50816,4_00_0
22090,3_b7_1
62924,1_00_0
63209,6_00_0
47185,3_00_0
36341,2_a5_2
22893,2_a5_2
42881,1_00_0
48218,3_00_0
65435,3_a9_3
37501,4_00_0
39145,3_00_0
65518,1_00_0
66512,1_00_0
51802,6_a11_1
11537,6_00_0
40485,4_00_0
33558,4_00_0
30931,5_b8_1
26731,3_b8_1
53009,1_00_0
25123,6_b4_1
26552,6_00_0
34122,6_00_0
32935,4_00_0
48349,3_00_0
15010,6_00_0
31261,2_a5_2
30631,3_b7_1
42606,3_00_0
15072,3_00_0
43229,1_00_0
32313,1_00_0
13998,4_00_0
12063,3_00_0
13041,6_00_0
18088,3_00_0
35290,1_00_0
61582,5_b7_1
67574,5_a7_2
26042,3_00_0
43077,4_00_0
31680,6_b4_1
16554,1_00_0
23249,3_00_0
46167,4_00_0
66525,6_00_0
43076,4_00_0
18978,5_b7_1
37880,2_00_0
43761,6_00_0
16291,3_00_0
47820,4_00_0
28014,3_a9_1
17851,3_00_0
39858,3_00_0
39764,6_00_0
46189,3_00_0
57706,2_a5_2
13521,5_b7_1
43605,4_00_0
50735,1_00_0
26185,3_00_0
67011,3_a9_2
62963,4_00_0
57051,3_00_0
42974,2_00_0
31069,1_00_0
27120,6_00_0
52031,2_a5_2
42651,1_00_0
31679,6_00_0
47698,5_b8_1
46873,6_a11_1
65621,3_00_0
34115,3_00_0
20782,5_b8_1
49393,6_00_0
54017,6_00_0
50293,1_00_0
42619,5_b6_1
53416,1_00_0
63086,1_00_0
42389,3_00_0
64388,6_00_0
62312,6_00_0
54370,3_00_0
58849,1_00_0
62640,3_00_0
64591,3_b6_1
21338,3_00_0
58781,3_00_0
58329,2_a5_2
55459,1_00_0
63640,4_00_0
10037,3_00_0
20028,4_00_0
37506,3_a9_2
38565,3_00_0
44632,2_00_0
32349,3_00_0
55282,6_00_0
29454,2_a5_2
27837,4_00_0
47860,3_00_0
56734,4_00_0
52689,3_00_0
67086,3_00_0
36579,4_00_0
24337,1_00_0
51813,1_00_0
36951,6_a12_1
13761,2_a5_2
12842,1_00_0
47293,3_b3_1
47696,3_a9_1
42376,2_a5_2
26777,3_a9_1
47745,4_00_0
34844,6_00_0
24740,3_00_0
27105,3_00_0
11498,1_00_0
56069,5_00_0
48298,5_b8_1
59406,6_00_0
25183,5_00_0
42119,6_a11_1
10813,3_00_0
27174,3_00_0
62420,4_00_0
30992,3_b7_1
33218,5_b7_1
36262,3_b7_1
16604,4_00_0
35903,3_00_0
66136,6_00_0
62850,6_00_0
40112,4_00_0
45028,3_a9_2
27594,3_b7_1
47775,3_00_0
13240,2_a5_2
64650,3_00_0
23570,2_00_0
16962,3_a9_2
40139,3_00_0
30336,3_00_0
22985,4_00_0
25068,2_a5_2
46449,2_00_0
49946,3_00_0
10764,3_b6_1
40411,6_00_0
17737,1_00_0
38560,3_a9_1
28968,6_a12_2
14369,3_b6_1
57328,2_a5_2
10323,3_b6_1
51253,6_00_0
34392,3_b7_1
23898,4_00_0
19899,6_00_0
38625,3_a9_1
13051,6_00_0
56433,5_b6_1
38000,3_00_0
28748,4_00_0
45719,3_b3_1
18787,4_00_0
15943,1_00_0
27773,6_00_0
41351,3_00_0
51634,3_00_0
26203,6_00_0
59480,1_00_0
28506,1_00_0
60332,6_00_0
31581,3_00_0
25684,6_00_0
25667,6_00_0
39713,4_00_0
61275,6_00_0
30064,4_00_0
18109,1_00_0
37503,3_00_0
28829,4_00_0
21253,1_00_0
28275,1_00_0
34129,4_00_0
14812,4_00_0
16866,1_00_0
11045,4_00_0
26756,6_a11_1
40179,1_00_0
27951,6_00_0
18459,3_00_0
32249,6_00_0
58382,2_00_0
26321,3_00_0
56517,3_b3_1
62256,2_a5_2
57304,1_00_0
52613,2_a5_2
37410,3_b7_1
64535,6_00_0
35111,3_b6_1
11945,3_b6_1
13300,1_00_0
15598,4_00_0
55025,1_00_0
45590,2_a5_2
11231,3_b3_1
38671,6_00_0
60560,4_00_0
31769,2_00_0
18672,3_a9_1
46615,5_b7_1
33827,4_00_0
18063,6_00_0
47671,5_b8_1
53924,6_00_0
11639,5_a7_2
30255,5_a7_2
17026,3_00_0
49658,3_00_0
25082,4_00_0
34849,6_00_0
50106,4_00_0
44624,4_00_0
66397,6_00_0
35859,5_a7_2
48627,1_00_0
58706,4_00_0
52364,3_a9_2
61041,3_b6_1
21120,6_00_0
44565,6_00_0
25770,5_b7_1
11644,3_00_0
40635,5_a7_2
14646,3_a9_2
28185,4_00_0
48400,5_b6_1
32463,1_00_0
14322,3_00_0
31327,1_00_0
39506,6_b5_1
17401,3_00_0
57290,3_00_0
24958,4_00_0
38524,6_b5_1
15709,6_00_0
60746,3_a9_2
22599,1_00_0
15959,3_00_0
23697,5_b8_1
32712,3_b7_1
33970,6_00_0
41686,4_00_0
44839,3_b8_1
41618,2_a5_2
47888,3_00_0
29598,1_00_0
56530,3_00_0
10864,4_00_0
47339,1_00_0
47162,5_b7_1
53773,3_b3_1
46968,6_a12_2
37786,6_00_0
11977,1_00_0
42729,3_00_0
38906,3_00_0
43712,3_b8_1
20430,1_00_0
63601,5_00_0
53429,4_00_0
12344,5_a7_2
55811,6_00_0
36751,1_00_0
25279,3_a9_2
17497,3_b3_1
62016,5_b7_1
55005,3_00_0
29851,4_00_0
28649,5_a7_2
30698,1_00_0
39321,3_00_0
49205,1_00_0
32847,4_00_0
14168,1_00_0
19712,4_00_0
33464,4_00_0
48256,3_00_0
14802,1_00_0
18480,3_00_0
15507,3_b3_1
20183,4_00_0
63496,3_b8_1
36326,3_00_0
33040,2_a5_2
66624,3_b7_1
21254,1_00_0
54549,3_00_0
62741,4_00_0
57764,6_00_0
41278,1_00_0
57375,3_00_0
17259,3_a9_1
65106,6_00_0
11400,6_00_0
26501,4_00_0
40742,3_00_0
49179,3_00_0
12793,5_a7_2
27137,1_00_0
49745,1_00_0
10862,1_00_0
41881,4_00_0
47192,6_00_0
54710,6_b5_1
48669,3_00_0
59217,6_00_0
42672,6_00_0
60818,1_00_0
33150,2_00_0
23651,6_00_0
41389,3_00_0
45477,3_00_0
64325,1_00_0
49249,5_a7_2
40765,1_00_0
53184,3_00_0
43943,3_00_0
26617,2_00_0
62350,4_00_0
48490,1_00_0
30306,4_00_0
58334,3_00_0
62094,4_00_0
62192,3_00_0
60843,5_b8_1
61126,1_00_0
38882,3_b6_1
17066,3_b7_1
45837,4_00_0
63389,4_00_0
67551,6_a12_2
13828,3_b3_1
44541,4_00_0
26188,3_00_0
11759,5_b6_1
24443,4_00_0
28091,6_00_0
17627,5_b7_1
25174,4_00_0
39475,6_00_0
62687,5_b7_1
27165,6_a11_1
13863,3_00_0
57057,6_a11_2
50874,3_00_0
32448,1_00_0
44531,3_b3_1
14796,5_b7_1
13426,5_00_0
67496,3_a9_1
15846,4_00_0
47862,6_00_0
21953,4_00_0
45107,4_00_0
12712,2_00_0
42371,6_00_0
13056,3_00_0
64496,5_b7_1
22997,1_00_0
33999,4_00_0
65480,1_00_0
39628,6_00_0
50067,5_a7_2
16335,4_00_0
37619,6_00_0
61817,3_00_0
38306,3_a9_2
39318,3_00_0
48248,5_b8_1
27427,3_00_0
26954,3_00_0
35008,5_b6_1
64970,3_b7_1
50983,6_00_0
32432,5_b6_1
23483,3_00_0
56342,6_00_0
57635,2_00_0
33343,6_00_0
10090,3_b7_1
63443,4_00_0
23433,3_b8_1
55394,6_00_0
41458,1_00_0
18946,3_00_0
65957,3_a9_1
23561,5_a7_2
27536,4_00_0
34491,6_a12_2
15381,6_00_0
39317,3_b8_1
56482,3_00_0
24019,3_00_0
25800,2_00_0
10299,4_00_0
42637,2_00_0
14659,1_00_0
26553,3_00_0
34283,3_00_0
49623,6_00_0
18724,3_00_0
23867,3_00_0
51291,3_00_0
49326,3_00_0
49989,6_00_0
36357,5_b7_1
10421,6_00_0
38854,3_00_0
31263,1_00_0
14986,3_a9_1
25408,1_00_0
25489,1_00_0
11558,3_00_0
25189,6_a11_1
42944,3_00_0
41797,2_a5_2
59981,4_00_0
37614,4_00_0
46346,5_b6_1
23067,3_00_0
41795,4_00_0
15201,6_a11_1
19541,3_00_0
55275,2_00_0
23212,3_a9_3
30696,3_b7_1
25819,3_00_0
14702,5_00_0
44443,1_00_0
27528,5_b7_1
24129,3_b7_1
40821,6_00_0
62136,4_00_0
64715,3_00_0
65269,3_00_0
46054,4_00_0
46390,1_00_0
43418,6_a11_1
58439,3_00_0
10879,3_00_0
52485,6_00_0
48340,1_00_0
31467,3_a9_1
45689,3_a9_2
49667,3_b7_1
51671,6_a12_2
26749,3_00_0
60653,3_00_0
58599,1_00_0
44832,6_00_0
58045,3_00_0
59808,4_00_0
64567,3_b3_1
24630,2_a5_2
40584,4_00_0
57345,2_a5_2
22572,3_00_0
36981,3_00_0
61416,3_b3_1
28375,1_00_0
41857,4_00_0
61075,3_b7_1
38239,5_a7_2
51879,3_00_0
20749,6_00_0
62371,3_00_0
19942,1_00_0
27321,3_b6_1
46914,5_b7_1
46004,1_00_0
15245,1_00_0
63805,3_b3_1
15109,6_00_0
11358,3_b3_1
59259,3_b3_1
20714,4_00_0
45824,3_00_0
41883,3_00_0
20513,1_00_0
47422,3_b6_1
53045,6_00_0
40076,3_00_0
29854,3_a9_2
22201,4_00_0
61331,6_00_0
12748,6_00_0
20570,4_00_0
17665,4_00_0
30027,4_00_0
64313,3_00_0
17346,3_b6_1
49938,3_a9_2
15384,4_00_0
24820,4_00_0
50365,1_00_0
15436,3_b8_1
66947,1_00_0
56752,3_b8_1
11618,6_00_0
25417,1_00_0
57717,4_00_0
57561,1_00_0
40816,3_00_0
37575,6_a11_2
67564,2_00_0
25644,5_b8_1
23938,6_00_0
49494,4_00_0
42914,6_00_0
38801,2_00_0
25332,5_b6_1
63738,3_a9_2
45992,4_00_0
29407,1_00_0
47959,1_00_0
27080,1_00_0
12655,5_b6_1
36391,5_a7_2
57713,4_00_0
21028,1_00_0
24474,1_00_0
62563,3_00_0
19238,3_b6_1
43610,3_b8_1
30587,3_b8_1
62396,3_00_0
65757,6_00_0
51482,3_b3_1
44320,6_00_0
66834,4_00_0
67558,3_b3_1
18042,6_00_0
18408,6_b5_1
66806,1_00_0
45938,3_a9_1
65081,3_00_0
35368,3_00_0
26260,4_00_0
30610,5_00_0
49588,6_00_0
44118,2_a5_2
29899,1_00_0
14529,4_00_0
61917,6_00_0
59600,6_00_0
44969,3_b6_1
16845,3_00_0
35118,6_00_0
47530,1_00_0
10826,3_00_0
40505,6_00_0
25151,3_00_0
45712,5_b8_1
21232,3_00_0
55313,1_00_0
24736,3_b7_1
12179,1_00_0
40311,3_00_0
22982,3_b6_1
31148,6_00_0
10300,3_b8_1
37985,6_a12_2
42151,3_00_0
47624,1_00_0
14841,1_00_0
51380,6_00_0
58489,1_00_0
46170,4_00_0
13644,3_a9_2
58837,3_a9_1
18644,3_00_0
58342,4_00_0
29915,3_00_0
18590,2_a5_2
46147,5_b8_1
35267,2_a5_2
29120,4_00_0
47090,3_00_0
25051,1_00_0
49227,2_00_0
53770,3_00_0
32672,3_00_0
36092,4_00_0
55130,6_00_0
18941,5_b6_1
29762,5_b7_1
67649,1_00_0
55505,6_a11_1
20765,5_a7_2
36767,5_b7_1
56783,3_b6_1
57493,3_00_0
61001,3_b8_1
33433,5_a7_2
41130,6_00_0
66401,3_00_0
64761,5_b6_1
48871,3_00_0
56068,5_b8_1
49146,3_a9_1
22887,4_00_0
30047,1_00_0
46243,6_00_0
24883,6_00_0
40171,3_00_0
30731,3_b8_1
18649,3_00_0
37820,1_00_0
61907,6_00_0
15767,3_a9_2
57400,3_b6_1
12734,4_00_0
46073,3_00_0
32003,1_00_0
54411,4_00_0
14093,3_b3_1
65203,6_00_0
64253,5_b8_1
43199,2_00_0
50134,3_00_0
12519,6_00_0
62328,1_00_0
24287,5_b7_1
32897,2_00_0
63509,1_00_0
42652,3_00_0
19989,5_b8_1
22098,3_00_0
22763,3_a9_2
10419,3_00_0
59918,3_b7_1
45046,3_b7_1
35134,6_00_0
36131,1_00_0
35531,1_00_0
15089,3_b7_1
60979,4_00_0
60036,3_00_0
35559,3_b7_1
55101,6_00_0
50101,4_00_0
66659,6_00_0
17446,6_00_0
45929,3_00_0
32307,3_00_0
26955,5_b7_1
43493,2_a5_2
57023,3_00_0
30035,3_a9_2
13614,3_b7_1
60838,3_b6_1
56611,2_a5_2
63914,4_00_0
23031,6_00_0
37971,5_b8_1
31500,1_00_0
62961,1_00_0
53820,4_00_0
12692,1_00_0
41568,3_b8_1
52513,4_00_0
44558,6_b4_3
20011,5_b7_1
65961,6_00_0
30211,5_b8_1
63016,5_b6_1
33179,4_00_0
34682,3_00_0
23471,1_00_0
37068,3_00_0
66302,5_b6_1
66905,1_00_0
38925,3_00_0
54869,6_b4_3
59937,5_00_0
34966,4_00_0
64528,1_00_0
16112,2_00_0
54851,1_00_0
48619,4_00_0
61253,3_00_0
46769,1_00_0
10328,3_a9_1
35150,4_00_0
21215,3_00_0
65083,3_00_0
12299,3_00_0
53632,4_00_0
46124,3_00_0
11883,1_00_0
60224,1_00_0
19175,6_00_0
51162,3_00_0
22502,6_00_0
57563,4_00_0
59097,6_00_0
28846,6_00_0
64518,4_00_0
64103,3_00_0
10418,6_00_0
35831,1_00_0
49180,3_00_0
56710,6_b4_1
42791,3_a9_1
33371,3_00_0
43816,3_b6_1
37342,3_00_0
21298,3_00_0
39208,3_b6_1
24465,3_00_0
17638,1_00_0
48998,3_b3_1
46864,3_00_0
58977,2_00_0
49274,6_00_0
58765,6_00_0
62483,6_00_0
35094,6_00_0
50221,3_00_0
24931,6_00_0
52678,6_00_0
51335,1_00_0
46567,1_00_0
50273,6_b4_1
59787,3_b3_1
29282,2_a5_2
12589,3_00_0
62606,4_00_0
34186,3_b8_1
63769,2_00_0
41518,4_00_0
58075,5_b8_1
15967,3_00_0
52381,4_00_0
27978,3_00_0
37789,3_00_0
17883,5_00_0
22265,2_a5_2
67201,4_00_0
58844,4_00_0
12448,5_b7_1
51714,6_00_0
11886,6_00_0
55716,6_00_0
13980,6_00_0
67640,3_00_0
41305,4_00_0
63660,3_b8_1
49093,4_00_0
32771,3_b8_1
63702,6_00_0
28775,3_b3_1
49994,4_00_0
57812,3_b6_1
62968,5_b7_1
61604,4_00_0
45052,3_00_0
22096,6_b4_1
45120,6_00_0
18683,5_b7_1
30247,2_a5_2
37236,6_00_0
12256,3_a9_2
55502,6_00_0
58734,6_00_0
18697,3_00_0
33445,1_00_0
15892,3_b3_1
29956,6_00_0
61324,1_00_0
40597,3_00_0
41963,5_b8_1
24903,1_00_0
24426,3_00_0
41625,2_00_0
14324,3_b7_1
52359,3_00_0
66194,5_a7_2
22207,2_a5_2
40594,3_a9_2
47116,4_00_0
16556,6_00_0
37745,3_b8_1
59138,3_00_0
47405,4_00_0
60011,3_a9_1
21349,6_00_0
60896,4_00_0
65834,5_b8_1
20291,2_00_0
66529,3_b3_1
51410,5_b8_1
30947,6_00_0
37516,4_00_0
33765,5_a7_2
58551,3_a9_2
37762,1_00_0
50388,4_00_0
35809,5_b7_1
22509,3_a9_1
55804,3_00_0
60251,3_00_0
44448,5_b7_1
16225,6_00_0
66090,3_00_0
53504,4_00_0
35816,5_b8_1
51738,3_00_0
66598,3_00_0
51056,4_00_0
14468,4_00_0
14412,6_00_0
10922,4_00_0
24616,6_00_0
66173,1_00_0
22742,6_a11_1
56242,3_a9_1
28078,3_00_0
18496,6_00_0
11003,1_00_0
14814,6_a12_2
35043,6_00_0
54681,6_00_0
55314,4_00_0
44353,1_00_0
49043,3_b8_1
18146,3_00_0
55108,6_00_0
30042,3_00_0
24372,6_00_0
58938,6_00_0
62375,6_00_0
52910,3_b8_1
33451,3_00_0
10546,3_00_0
66477,3_00_0
61622,3_a9_1
19682,6_00_0
64927,3_00_0
13242,6_00_0
15131,6_00_0
13224,6_a11_1
11738,6_00_0
61402,6_a12_2
32187,3_00_0
15718,1_00_0
44354,2_a5_2
41867,1_00_0
46155,3_b7_1
20906,5_b8_1
27884,5_b7_1
14772,1_00_0
49705,3_b7_1
47741,1_00_0
49563,1_00_0
39580,5_b6_1
39947,3_00_0
30784,3_a9_2
16005,6_00_0
31072,1_00_0
18989,1_00_0
41249,1_00_0
51686,3_b8_1
60351,6_00_0
59926,3_b7_1
42060,6_a12_1
54292,3_b6_1
50937,3_00_0
12232,6_b4_1
23659,3_a9_2
58735,3_b3_1
15218,5_a7_2
14404,2_a5_2
20360,6_00_0
12476,2_a5_2
31205,5_a7_2
60681,6_00_0
58720,6_00_0
67301,3_b7_1
49482,3_a9_1
61366,3_00_0
50920,1_00_0
22964,4_00_0
62355,5_00_0
48081,2_a5_2
43929,6_a12_2
28629,5_b6_1
47138,3_00_0
35853,3_00_0
16324,6_00_0
13488,4_00_0
35367,1_00_0
32629,3_b3_1
39304,2_00_0
39366,6_b4_1
55958,4_00_0
23075,6_00_0
45728,4_00_0
17261,4_00_0
64615,1_00_0
31150,3_00_0
18751,3_b8_1
44059,6_00_0
51525,5_b7_1
25606,3_b6_1
11193,1_00_0
49589,6_00_0
32255,4_00_0
65744,3_00_0
45103,1_00_0
32716,4_00_0
19558,1_00_0
35051,6_00_0
36416,3_b7_1
56317,1_00_0
62032,3_b6_1
64665,6_00_0
43778,4_00_0
59308,3_a9_2
48733,3_00_0
34068,3_00_0
20089,4_00_0
28674,1_00_0
14035,1_00_0
50804,3_00_0
43133,3_00_0
16729,3_a9_3
12827,3_b7_1
12231,6_00_0
48437,5_b6_1
12916,2_a5_2
45375,3_b6_1
48900,4_00_0
16643,3_b6_1
44725,1_00_0
65690,6_00_0
33262,3_b3_1
13492,3_a9_2
19235,3_00_0
50785,5_b8_1
29368,5_b6_1
39445,3_00_0
50398,3_a9_2
31932,4_00_0
15141,4_00_0
22095,5_b6_1
58401,6_00_0
40718,3_a9_2
22465,3_a9_2
40771,5_a7_2
26951,3_00_0
18633,6_00_0
45131,6_00_0
10817,4_00_0
40131,1_00_0
34436,4_00_0
50608,2_00_0
56647,4_00_0
37953,4_00_0
18848,3_00_0
47526,3_00_0
15914,5_b7_1
31785,3_a9_1
27801,3_00_0
61930,3_00_0
50056,3_00_0
61961,5_b6_1
47234,4_00_0
55298,4_00_0
17569,3_00_0
64909,3_b3_1
59518,1_00_0
23443,1_00_0
55833,5_b8_1
66042,3_b7_1
55455,3_00_0
66784,3_00_0
35644,6_00_0
35916,5_b8_1
58860,3_00_0
13848,3_00_0
37691,3_a9_3
37893,4_00_0
54235,3_00_0
52810,1_00_0
50187,5_a7_2
21585,3_00_0
55348,3_00_0
38974,4_00_0
58822,6_00_0
62340,4_00_0
67041,4_00_0
17879,1_00_0
13210,3_b8_1
31760,5_00_0
34465,5_a7_2
47811,3_00_0
39839,2_00_0
22752,4_00_0
66064,3_b6_1
58079,1_00_0
65429,3_b7_1
53372,3_00_0
38281,6_00_0
46056,1_00_0
63012,4_00_0
10519,2_00_0
45268,3_b7_1
46749,6_00_0
56869,1_00_0
27998,6_00_0
31953,3_a9_1
15416,4_00_0
60090,3_00_0
11497,2_a5_2
28237,1_00_0
43747,6_00_0
12683,3_b6_1
56271,6_00_0
56920,4_00_0
30711,1_00_0
27714,3_00_0
14003,4_00_0
19492,3_b8_1
49962,3_00_0
50940,3_b8_1
48252,1_00_0
41556,4_00_0
16435,2_00_0
38904,3_00_0
67534,3_b3_1
48957,4_00_0
60312,1_00_0
14179,6_00_0
46368,6_00_0
41534,4_00_0
67647,2_a5_2
66678,6_00_0
63897,3_00_0
39986,3_00_0
51292,3_00_0
39439,1_00_0
38301,6_00_0
66176,6_00_0
40045,3_b7_1
15497,6_00_0
65008,1_00_0
28545,3_00_0
36936,4_00_0
57719,1_00_0
61612,6_00_0
62866,6_a11_1
48097,3_00_0
43745,6_00_0
34178,3_b8_1
47039,3_00_0
26108,5_b7_1
63764,3_b8_1
10653,1_00_0
34852,5_b6_1
55479,2_00_0
32906,4_00_0
66131,5_b8_1
36713,4_00_0
61592,5_a7_2
16963,2_a5_2
63347,4_00_0
13152,3_00_0
22821,6_00_0
66859,3_b8_1
64777,3_00_0
39172,3_00_0
51256,4_00_0
18951,1_00_0
56879,2_00_0
48151,1_00_0
10274,1_00_0
31442,3_b8_1
60133,3_a9_2
47731,3_b3_1
43848,3_a9_2
25149,6_00_0
60307,1_00_0
18804,1_00_0
20629,3_00_0
34088,4_00_0
23178,6_00_0
56139,3_b7_1
38174,6_00_0
53748,5_00_0
57155,4_00_0
44561,5_b8_1
34128,3_00_0
60226,3_00_0
56659,6_00_0
12604,1_00_0
56529,1_00_0
47829,3_00_0
50382,6_00_0
18132,1_00_0
10201,3_00_0
64390,3_b6_1
14649,1_00_0
23071,6_00_0
25796,3_a9_1
15362,4_00_0
56081,5_b7_1
10682,2_a5_2
15782,3_00_0
13338,1_00_0
13064,1_00_0
18901,3_00_0
32089,5_b6_1
29013,3_00_0
15909,1_00_0
58287,3_00_0
23325,4_00_0
30879,6_00_0
43549,1_00_0
18343,5_00_0
64336,1_00_0
30760,6_00_0
48525,6_00_0
47619,4_00_0
11785,1_00_0
37765,6_00_0
17465,1_00_0
14273,1_00_0
19294,3_b7_1
30005,6_a12_1
54419,6_00_0
43020,4_00_0
36883,1_00_0
43050,3_00_0
55905,6_00_0
12294,5_b6_1
48303,1_00_0
54866,4_00_0
51319,1_00_0
15681,3_00_0
44061,3_a9_1
60378,3_a9_1
57322,3_b3_1
57856,4_00_0
59190,1_00_0
24177,3_b3_1
18591,4_00_0
12652,3_b8_1
58841,3_b7_1
39069,3_00_0
36160,5_b7_1
29540,3_00_0
55526,3_00_0
12217,1_00_0
34672,3_b8_1
31744,4_00_0
17183,2_00_0
24383,6_00_0
43363,3_b3_1
65010,6_00_0
34780,6_a12_2
19189,5_b7_1
40359,3_00_0
35612,3_b6_1
56988,1_00_0
10738,4_00_0
53044,3_00_0
53508,1_00_0
51609,6_00_0
35330,4_00_0
60041,4_00_0
38461,3_00_0
26330,5_b7_1
38248,4_00_0
41011,2_a5_2
22847,6_00_0
58403,2_00_0
36350,2_a5_2
55141,4_00_0
28905,4_00_0
46019,6_00_0
10677,3_00_0
24412,1_00_0
47717,5_b8_1
58025,6_00_0
16427,3_00_0
54540,3_00_0
47535,1_00_0
30903,3_b7_1
56688,6_a12_1
31708,5_b6_1
29971,5_b8_1
15776,2_a5_2
14050,3_00_0
63711,1_00_0
41129,1_00_0
43767,5_b8_1
47175,3_00_0
20950,5_00_0
32917,3_b8_1
64246,1_00_0
17079,3_b6_1
31161,3_a9_2
26602,1_00_0
26798,4_00_0
23604,4_00_0
58880,6_00_0
40752,4_00_0
50601,5_b6_1
48858,4_00_0
35601,3_00_0
34147,3_00_0
21394,3_00_0
26129,2_a5_2
26875,4_00_0
38844,3_b3_1
23837,3_00_0
20837,4_00_0
55605,5_b7_1
41531,6_00_0
28368,1_00_0
48208,4_00_0
22935,6_00_0
17487,3_b8_1
31589,3_a9_1
33502,6_00_0
33841,3_00_0
25884,5_00_0
36219,3_b8_1
23185,4_00_0
19905,3_b8_1
52041,3_a9_1
20727,3_00_0
36541,4_00_0
20733,1_00_0
24440,4_00_0
60938,3_b7_1
15586,6_00_0
55848,3_00_0
59374,4_00_0
44206,3_b6_1
62686,2_a5_2
45260,5_b8_1
63608,4_00_0
64801,6_00_0
41116,3_a9_3
58096,2_a5_2
16075,6_00_0
15596,6_00_0
53365,5_b7_1
20638,1_00_0
39855,4_00_0
18910,1_00_0
59783,4_00_0
54037,1_00_0
23326,1_00_0
50005,3_a9_2
29395,6_00_0
50945,3_00_0
31553,3_00_0
67153,5_b7_1
26801,1_00_0
65176,4_00_0
56890,3_00_0
31911,3_b3_1
26237,2_a5_2
62655,2_00_0
44455,3_00_0
67082,6_a12_1
55351,4_00_0
19178,1_00_0
22026,1_00_0
63680,5_b6_1
18686,3_00_0
50595,1_00_0
33662,2_a5_2
50225,6_00_0
54060,1_00_0
47057,5_a7_2
53751,5_b7_1
30153,1_00_0
31611,5_a7_2
51613,5_b8_1
38469,4_00_0
14585,3_00_0
47478,6_00_0
24633,4_00_0
16514,2_a5_2
14994,6_00_0
29942,3_b6_1
15156,3_00_0
27021,5_b7_1
13748,3_00_0
19011,3_00_0
50072,3_00_0
16234,4_00_0
52222,1_00_0
16752,6_00_0
55481,4_00_0
64603,6_a11_2
40945,3_b6_1
23415,3_00_0
65023,4_00_0
22960,1_00_0
55632,5_00_0
65965,4_00_0
40829,3_00_0
64099,4_00_0
57132,4_00_0
43348,3_b6_1
43528,4_00_0
35695,3_b7_1
21262,3_b6_1
10945,6_00_0
39818,3_00_0
44562,4_00_0
52086,6_00_0
67524,5_a7_2
39588,3_00_0
52446,4_00_0
19645,1_00_0
60047,2_a5_2
31647,3_00_0
22443,1_00_0
21801,5_b6_1
65296,5_b8_1
17420,3_00_0
13726,4_00_0
62821,2_a5_2
50536,5_b8_1
45656,2_a5_2
48452,5_b6_1
52283,6_00_0
59597,5_b6_1
30468,2_a5_2
21537,3_a9_3
55759,3_a9_2
13794,4_00_0
56561,3_00_0
32811,3_00_0
28437,5_a7_2
64254,3_00_0
39275,3_00_0
42368,3_a9_1
48884,3_00_0
20807,1_00_0
20863,1_00_0
49926,5_b6_1
59447,6_00_0
50479,4_00_0
14955,6_00_0
37658,1_00_0
63895,4_00_0
15692,3_00_0
27482,4_00_0
59030,4_00_0
21682,1_00_0
16045,4_00_0
48516,4_00_0
61444,1_00_0
37704,5_b6_1
25730,2_a5_2
24189,3_b8_1
13141,6_00_0
31595,6_00_0
10925,6_00_0
19862,2_00_0
15842,6_00_0
67332,3_00_0
48039,6_00_0
35773,3_a9_1
10115,3_00_0
12348,3_00_0
55913,3_b7_1
12446,3_00_0
26978,1_00_0
50157,4_00_0
20664,1_00_0
36025,2_a5_2
59337,3_b8_1
66655,6_00_0
36145,5_a7_2
48457,6_00_0
23476,4_00_0
31982,3_00_0
52515,4_00_0
37627,3_00_0
33731,4_00_0
18321,3_b6_1
41452,3_00_0
59104,4_00_0
29480,2_00_0
19019,1_00_0
13483,2_00_0
31731,3_00_0
14358,5_a7_2
57399,1_00_0
23358,3_00_0
51152,6_00_0
32186,6_00_0
14187,3_00_0
56618,3_00_0
22799,6_00_0
38977,6_00_0
15905,3_00_0
41972,6_00_0
39704,6_00_0
58590,2_00_0
28784,5_b7_1
25102,3_00_0
19288,4_00_0
63075,5_a7_2
47099,4_00_0
47274,3_00_0
32241,3_00_0
64838,5_b8_1
35230,6_a11_1
62575,3_b3_1
39656,3_a9_1
12185,2_a5_2
48212,1_00_0
21265,1_00_0
64935,4_00_0
57582,4_00_0
65119,5_a7_2
15014,2_00_0
16647,1_00_0
51450,3_b8_1
38535,6_00_0
37093,4_00_0
57327,3_a9_2
44525,3_00_0
22480,4_00_0
32640,3_00_0
38261,3_00_0
23901,4_00_0
31913,3_b3_1
17788,5_00_0
21145,6_00_0
54880,6_b5_1
23404,1_00_0
10348,3_00_0
25169,3_00_0
51068,3_b8_1
42755,3_00_0
48476,4_00_0
38148,4_00_0
15486,4_00_0
40640,5_b6_1
60566,3_00_0
23526,3_a9_1
41626,3_a9_1
16757,1_00_0
21419,1_00_0
28640,1_00_0
28561,3_a9_2
61513,6_a11_1
53262,1_00_0
43412,3_b3_1
30922,1_00_0
39977,1_00_0
63721,4_00_0
19305,3_b3_1
13203,5_b8_1
33807,5_b8_1
37473,2_00_0
35517,3_b3_1
52106,3_b7_1
19563,3_a9_2
16675,6_00_0
17428,3_b3_1
34227,6_00_0
