image,label
26798,4_00_0
23539,6_00_0
62961,1_00_0
27233,3_b7_1
11883,1_00_0
25517,1_00_0
49799,4_00_0
10496,3_00_0
58424,3_00_0
38000,3_00_0
66851,1_00_0
19103,6_00_0
18711,4_00_0
40787,3_00_0
28435,6_00_0
56044,3_00_0
46141,3_00_0
20225,2_00_0
26749,3_00_0
15969,3_00_0
22069,5_b8_1
63576,3_00_0
47535,1_00_0
62256,2_a5_2
50147,3_00_0
59218,4_00_0
52793,3_00_0
56166,3_00_0
20430,1_00_0
64535,6_00_0
61807,3_b3_1
28480,6_00_0
27449,4_00_0
58971,3_b8_1
14545,6_a12_2
43044,1_00_0
31130,3_b8_1
55547,6_00_0
17119,3_00_0
29693,1_00_0
57314,1_00_0
18741,4_00_0
42795,3_00_0
62113,5_a7_2
19845,6_00_0
23640,6_00_0
50101,4_00_0
16315,3_00_0
56561,3_00_0
20687,4_00_0
61528,3_00_0
17305,4_00_0
17816,3_00_0
17079,3_b6_1
36792,3_b3_1
47179,4_00_0
49685,5_b6_1
52381,4_00_0
62136,4_00_0
56091,2_00_0
17117,1_00_0
17367,4_00_0
57400,3_b6_1
39676,3_00_0
16514,2_a5_2
26011,5_b6_1
18686,3_00_0
63625,3_00_0
51013,3_a9_2
29282,2_a5_2
41123,4_00_0
53936,4_00_0
28375,1_00_0
12891,6_00_0
64546,3_00_0
21298,3_00_0
67499,2_00_0
15302,4_00_0
22186,1_00_0
23604,4_00_0
12054,1_00_0
23459,5_b7_1
54763,3_b7_1
11407,6_00_0
37503,3_00_0
11942,4_00_0
33188,3_a9_1
49813,1_00_0
12922,3_00_0
29721,5_00_0
25912,3_00_0
60938,3_b7_1
35368,3_00_0
31837,3_b3_1
39050,4_00_0
20678,4_00_0
51450,3_b8_1
64944,6_00_0
67138,1_00_0
17446,6_00_0
20695,3_00_0
24887,3_b8_1
50560,5_b8_1
21849,1_00_0
17316,3_00_0
50735,1_00_0
32089,5_b6_1
49588,6_00_0
53784,3_00_0
45844,4_00_0
14965,1_00_0
22776,1_00_0
39703,1_00_0
59904,1_00_0
10421,6_00_0
22982,3_b6_1
53945,3_00_0
50611,1_00_0
49884,2_00_0
31731,3_00_0
16512,1_00_0
65896,3_b8_1
54869,6_b4_3
46303,4_00_0
14050,3_00_0
24624,6_00_0
16075,6_00_0
58098,1_00_0
51740,1_00_0
28292,6_00_0
54185,4_00_0
19455,3_a9_1
56482,3_00_0
33873,6_00_0
22509,3_a9_1
66972,6_00_0
23313,6_00_0
60378,3_a9_1
60462,3_b3_1
20028,4_00_0
18621,2_a5_2
21348,6_00_0
52375,4_00_0
14723,6_00_0
27874,6_00_0
20120,3_b7_1
35089,6_00_0
14404,2_a5_2
28182,5_a7_2
55724,6_00_0
47025,6_00_0
32712,3_b7_1
67332,3_00_0
15010,6_00_0
48601,1_00_0
23042,6_00_0
64661,3_b6_1
34653,3_a9_1
59791,2_a5_2
40869,3_b7_1
15788,3_a9_3
20276,5_b6_1
54411,4_00_0
21585,3_00_0
41310,3_00_0
56724,3_00_0
52391,3_00_0
45712,5_b8_1
17580,3_00_0
56764,3_a9_2
55833,5_b8_1
61421,6_00_0
42871,6_00_0
15676,3_00_0
34199,6_00_0
10418,6_00_0
66927,2_00_0
24474,1_00_0
55502,6_00_0
18787,4_00_0
49786,3_00_0
24354,3_00_0
35809,5_b7_1
11990,6_00_0
26252,3_a9_3
27021,5_b7_1
57480,5_b8_1
63711,1_00_0
18751,3_b8_1
47808,4_00_0
29513,6_00_0
10882,2_00_0
45146,3_a9_1
67528,4_00_0
48119,3_00_0
63538,3_b8_1
57205,4_00_0
65213,3_b6_1
13932,1_00_0
64346,3_00_0
23538,4_00_0
24143,3_00_0
38074,5_b8_1
59715,3_b3_1
59308,3_a9_2
41682,3_00_0
64715,3_00_0
55505,6_a11_1
58550,5_a7_2
32827,4_00_0
32469,1_00_0
63608,4_00_0
54549,3_00_0
35778,4_00_0
11951,3_a9_1
47788,3_00_0
54800,6_00_0
59518,1_00_0
34480,3_00_0
32291,3_00_0
49268,3_b6_1
55958,4_00_0
15497,6_00_0
44685,1_00_0
19262,5_b7_1
26382,4_00_0
55313,1_00_0
12045,3_00_0
41860,1_00_0
27539,5_b6_1
53416,1_00_0
20807,1_00_0
45611,4_00_0
39405,1_00_0
46703,4_00_0
56705,4_00_0
30739,3_00_0
31581,3_00_0
60516,3_b3_1
46167,4_00_0
33970,6_00_0
55858,6_00_0
42775,4_00_0
46397,3_b8_1
54430,5_a7_2
25614,3_b8_1
66146,1_00_0
60500,6_00_0
60062,6_a12_2
12679,5_b6_1
47956,3_b6_1
33898,4_00_0
60332,6_00_0
24052,3_00_0
18726,4_00_0
10328,3_a9_1
22285,6_00_0
40821,6_00_0
58483,3_b3_1
10601,1_00_0
61508,1_00_0
47063,3_b6_1
52519,3_00_0
20202,4_00_0
16746,6_00_0
46878,3_00_0
41518,4_00_0
30609,6_00_0
48604,1_00_0
64225,3_a9_3
67580,3_00_0
64594,3_b7_1
13203,5_b8_1
47012,6_00_0
17508,4_00_0
38015,6_00_0
18529,3_00_0
58841,3_b7_1
46865,1_00_0
65312,3_b6_1
29909,6_00_0
64503,5_b6_1
15201,6_a11_1
21730,2_00_0
43078,5_b6_1
13242,6_00_0
57988,5_b6_1
39818,3_00_0
22265,2_a5_2
57665,4_00_0
63496,3_b8_1
48887,3_00_0
56139,3_b7_1
36975,5_b7_1
62312,6_00_0
32926,3_b3_1
26553,3_00_0
52359,3_00_0
40241,4_00_0
43252,6_b4_3
38637,3_00_0
10540,3_00_0
35382,6_00_0
15435,6_00_0
12276,3_00_0
56530,3_00_0
64911,3_00_0
33433,5_a7_2
32141,3_00_0
23721,3_b7_1
57380,3_00_0
61024,4_00_0
51074,5_b7_1
32239,3_b6_1
30368,6_00_0
18063,6_00_0
25667,6_00_0
22522,3_00_0
20749,6_00_0
63075,5_a7_2
62487,3_00_0
15381,6_00_0
37149,6_00_0
57128,6_00_0
36057,3_00_0
46802,1_00_0
27260,4_00_0
58501,3_a9_2
16503,3_00_0
35906,3_00_0
28905,4_00_0
28634,6_00_0
61397,3_00_0
46148,4_00_0
54772,4_00_0
52647,3_00_0
62535,6_00_0
24383,6_00_0
50959,6_00_0
22454,3_00_0
56336,3_a9_1
34122,6_00_0
24373,6_00_0
56391,3_00_0
14003,4_00_0
51576,1_00_0
30478,1_00_0
42926,2_00_0
41618,2_a5_2
47215,6_00_0
10653,1_00_0
60126,4_00_0
65054,1_00_0
41502,4_00_0
32165,4_00_0
49309,3_00_0
18951,1_00_0
13041,6_00_0
33049,3_00_0
32759,4_00_0
52188,3_00_0
32463,1_00_0
51525,5_b7_1
62032,3_b6_1
38058,5_b7_1
62396,3_00_0
48328,4_00_0
61907,6_00_0
47731,3_b3_1
13863,3_00_0
38671,6_00_0
24207,4_00_0
64243,4_00_0
29253,3_00_0
59362,3_b6_1
26202,6_00_0
53508,1_00_0
55895,4_00_0
52758,3_a9_1
36391,5_a7_2
39580,5_b6_1
35859,5_a7_2
53322,6_00_0
58185,1_00_0
24411,3_00_0
35791,6_00_0
49981,2_00_0
38565,3_00_0
10109,3_b7_1
66835,1_00_0
16979,3_00_0
51700,4_00_0
34011,1_00_0
55526,3_00_0
26185,3_00_0
26731,3_b8_1
22823,6_00_0
59179,3_a9_2
23798,4_00_0
17266,3_00_0
11533,4_00_0
48971,3_00_0
37378,1_00_0
62347,1_00_0
37631,6_a12_2
28612,1_00_0
25932,1_00_0
42580,6_b5_1
10908,3_00_0
58422,4_00_0
16604,4_00_0
60799,4_00_0
66216,1_00_0
16486,3_00_0
56123,3_b3_1
12652,3_b8_1
48039,6_00_0
56330,1_00_0
50730,1_00_0
20328,3_a9_1
38461,3_00_0
29942,3_b6_1
48349,3_00_0
61626,4_00_0
64678,4_00_0
11165,2_a5_2
39257,3_a9_1
47768,4_00_0
26109,3_a9_2
61795,3_00_0
58735,3_b3_1
30544,2_a5_2
66563,4_00_0
63721,4_00_0
51699,3_00_0
47742,1_00_0
47405,4_00_0
64684,3_00_0
66176,6_00_0
19362,3_00_0
49549,1_00_0
10037,3_00_0
21785,5_b8_1
19492,3_b8_1
12389,3_00_0
39767,6_00_0
54937,3_a9_1
57649,4_00_0
65533,4_00_0
28232,3_a9_2
55507,3_b3_1
56141,1_00_0
30473,5_b8_1
29540,3_00_0
22887,4_00_0
55605,5_b7_1
64248,3_00_0
53853,6_00_0
23404,1_00_0
36141,2_a5_2
46271,6_00_0
65569,1_00_0
33871,1_00_0
37093,4_00_0
29788,3_00_0
13828,3_b3_1
20471,5_a7_2
35267,2_a5_2
35290,1_00_0
42747,2_00_0
58868,4_00_0
60947,1_00_0
65014,6_00_0
21638,3_00_0
56904,3_b8_1
14986,3_a9_1
25817,4_00_0
53772,4_00_0
62192,3_00_0
27714,3_00_0
47888,3_00_0
57023,3_00_0
60686,1_00_0
61507,4_00_0
47075,6_00_0
39855,4_00_0
58111,6_00_0
36465,4_00_0
55922,1_00_0
37178,3_a9_2
29899,1_00_0
19989,5_b8_1
37923,4_00_0
61075,3_b7_1
31101,3_00_0
17487,3_b8_1
56459,1_00_0
43157,3_a9_1
55308,4_00_0
50510,6_00_0
35772,1_00_0
20837,4_00_0
39110,1_00_0
36522,3_a9_2
38249,3_00_0
44276,3_b3_1
15892,3_b3_1
52629,5_b6_1
22352,2_00_0
42531,3_b3_1
67230,3_b3_1
48900,4_00_0
61611,2_a5_2
66475,5_b6_1
11526,5_b8_1
54796,3_00_0
43713,3_00_0
58492,1_00_0
10304,3_00_0
65356,4_00_0
57238,1_00_0
52967,1_00_0
45719,3_b3_1
57964,3_b8_1
30889,6_b4_3
44183,1_00_0
53969,4_00_0
59509,3_00_0
16958,4_00_0
53560,3_a9_1
32906,4_00_0
33901,4_00_0
42250,4_00_0
20727,3_00_0
52334,6_00_0
66101,5_b6_1
17962,2_00_0
40604,2_00_0
38304,4_00_0
44185,3_a9_1
32937,6_00_0
15072,3_00_0
19356,6_00_0
17607,3_00_0
40603,4_00_0
59898,3_00_0
51807,4_00_0
65215,5_b7_1
57169,3_00_0
33272,5_a7_2
60787,1_00_0
50969,4_00_0
36015,6_00_0
49448,3_b6_1
44200,3_00_0
16821,3_a9_2
20664,1_00_0
33705,2_a5_2
13403,6_00_0
34672,3_b8_1
21682,1_00_0
54860,6_00_0
52043,3_b8_1
15109,6_00_0
37762,1_00_0
40986,5_00_0
25398,3_a9_1
36936,4_00_0
16402,3_a9_2
13034,6_00_0
41881,4_00_0
43493,2_a5_2
38423,3_b7_1
28304,3_b7_1
56655,6_00_0
60251,3_00_0
41658,1_00_0
64313,3_00_0
15267,4_00_0
10997,6_00_0
44206,3_b6_1
58887,5_a7_2
45505,4_00_0
20863,1_00_0
28775,3_b3_1
47221,2_a5_2
15141,4_00_0
19749,5_b8_1
42124,5_a7_2
55710,1_00_0
20409,5_b7_1
27934,3_00_0
35546,5_b8_1
20249,3_b7_1
46883,3_00_0
66536,3_00_0
37033,4_00_0
44525,3_00_0
20523,3_b6_1
41471,1_00_0
45131,6_00_0
56017,4_00_0
23697,5_b8_1
54718,3_00_0
38943,3_a9_2
11673,3_00_0
24372,6_00_0
27818,3_00_0
23417,3_00_0
51671,6_a12_2
59753,4_00_0
50764,1_00_0
15723,3_a9_1
62350,4_00_0
13514,3_00_0
61006,1_00_0
55327,1_00_0
53736,6_a11_1
66302,5_b6_1
55039,5_b7_1
29945,3_b6_1
59492,3_00_0
32018,5_b8_1
38360,4_00_0
50007,3_00_0
24335,4_00_0
38616,6_a12_2
14417,5_b6_1
62098,1_00_0
14835,5_b6_1
15227,3_b8_1
13109,3_00_0
49192,3_00_0
39270,1_00_0
56710,6_b4_1
32255,4_00_0
21984,3_b6_1
15702,5_b7_1
50741,3_00_0
37991,3_00_0
31873,3_b3_1
44188,6_00_0
20384,1_00_0
34293,3_00_0
47573,4_00_0
12683,3_b6_1
28545,3_00_0
47057,5_a7_2
53971,5_b8_1
15866,4_00_0
57582,4_00_0
31886,1_00_0
50622,1_00_0
39840,3_b7_1
41843,4_00_0
40967,1_00_0
32466,5_b7_1
58092,6_00_0
50293,1_00_0
11542,6_00_0
22098,3_00_0
35916,5_b8_1
25345,3_a9_2
42729,3_00_0
38235,3_00_0
56869,1_00_0
43251,3_00_0
52866,3_a9_1
38652,5_b8_1
44960,1_00_0
59190,1_00_0
63814,3_a9_2
15411,3_b7_1
48187,4_00_0
39532,3_00_0
16485,3_00_0
31849,3_a9_1
63514,6_00_0
22724,4_00_0
39251,5_b6_1
65246,6_00_0
55044,3_00_0
40807,1_00_0
11198,3_a9_1
48476,4_00_0
49195,5_b6_1
62740,3_00_0
17714,5_b7_1
48733,3_00_0
14291,3_00_0
29369,3_00_0
58446,1_00_0
45141,5_b6_1
35019,3_b6_1
16609,3_b8_1
31690,6_a11_1
40904,6_00_0
16963,2_a5_2
26998,1_00_0
54669,3_b8_1
14895,1_00_0
53618,1_00_0
31001,1_00_0
60560,4_00_0
67588,4_00_0
30071,6_00_0
59716,3_00_0
47120,6_00_0
39852,3_00_0
19364,3_00_0
67041,4_00_0
46681,4_00_0
18459,3_00_0
59474,3_a9_1
31644,5_00_0
45523,3_00_0
38204,6_00_0
52016,2_00_0
43587,3_00_0
64549,3_00_0
23769,4_00_0
61383,6_00_0
59808,4_00_0
47090,3_00_0
18848,3_00_0
27073,3_a9_1
35587,6_00_0
38129,3_00_0
45176,3_00_0
53492,1_00_0
54577,3_b7_1
51319,1_00_0
16568,4_00_0
36981,3_00_0
20443,3_00_0
66582,5_a7_2
49146,3_a9_1
18804,1_00_0
42560,6_00_0
21899,3_00_0
66579,5_b8_1
58269,3_00_0
33343,6_00_0
56307,3_b7_1
44293,1_00_0
16150,4_00_0
17160,1_00_0
62783,4_00_0
11485,3_b7_1
46735,5_b6_1
49162,2_00_0
13885,3_b7_1
47138,3_00_0
41972,6_00_0
61838,3_b6_1
53984,3_a9_3
16213,1_00_0
48725,1_00_0
11402,6_00_0
23669,5_b7_1
29188,4_00_0
28185,4_00_0
47995,5_b7_1
32771,3_b8_1
59830,3_00_0
39275,3_00_0
58716,3_00_0
13741,4_00_0
15503,3_00_0
35898,4_00_0
49490,4_00_0
26456,5_b7_1
17420,3_00_0
23254,6_00_0
52388,5_b8_1
44561,5_b8_1
62093,3_a9_1
36541,4_00_0
31261,2_a5_2
19143,3_b3_1
21338,3_00_0
44455,3_00_0
13983,6_00_0
18055,5_b7_1
62249,2_a5_2
50138,2_a5_2
41145,5_b8_1
26547,5_b8_1
14955,6_00_0
42433,3_a9_2
50695,4_00_0
15509,5_b8_1
49917,1_00_0
34852,5_b6_1
56920,4_00_0
18875,1_00_0
42360,4_00_0
36473,6_00_0
21953,4_00_0
35051,6_00_0
25419,3_00_0
12253,2_00_0
32947,5_b8_1
33396,3_b3_1
51410,5_b8_1
23602,6_00_0
34214,2_a5_2
24287,5_b7_1
62125,3_00_0
47162,5_b7_1
40597,3_00_0
52515,4_00_0
55335,5_b8_1
24730,4_00_0
47422,3_b6_1
31467,3_a9_1
16298,4_00_0
46613,6_a11_2
14780,5_b7_1
62890,6_00_0
47111,1_00_0
18129,1_00_0
63797,4_00_0
56363,3_00_0
31335,4_00_0
31679,6_00_0
30948,4_00_0
59837,4_00_0
65374,3_00_0
30732,1_00_0
47717,5_b8_1
67423,3_a9_2
60665,6_00_0
38468,3_b3_1
16571,6_00_0
57730,4_00_0
27184,4_00_0
64336,1_00_0
39947,3_00_0
60009,3_00_0
46368,6_00_0
42013,5_b8_1
46859,3_a9_2
32811,3_00_0
24637,4_00_0
50567,3_00_0
46056,1_00_0
67023,1_00_0
45435,4_00_0
20431,1_00_0
15959,3_00_0
65408,2_00_0
45240,6_00_0
46701,5_a7_2
28332,3_00_0
19939,3_00_0
25183,5_00_0
35133,3_00_0
30236,3_b7_1
30569,5_a7_2
58223,6_00_0
30546,3_00_0
62008,3_00_0
27127,6_a12_2
12483,4_00_0
12063,3_00_0
60871,4_00_0
25982,5_b8_1
55264,6_00_0
65023,4_00_0
58255,1_00_0
17944,3_00_0
21361,6_00_0
20048,2_a5_2
40718,3_a9_2
62702,3_00_0
20068,3_a9_2
40816,3_00_0
48052,1_00_0
15273,5_b8_1
29904,3_00_0
22433,5_a7_2
61909,3_00_0
18204,3_00_0
22060,3_b3_1
32502,4_00_0
48957,4_00_0
29969,2_00_0
18017,6_00_0
13426,5_00_0
61200,1_00_0
59988,3_00_0
41688,3_b7_1
54897,3_00_0
62968,5_b7_1
64797,2_a5_2
48525,6_00_0
44253,3_00_0
21068,1_00_0
50309,5_b7_1
30042,3_00_0
18974,1_00_0
12148,4_00_0
29837,3_00_0
44713,1_00_0
17183,2_00_0
64615,1_00_0
18755,3_00_0
20765,5_a7_2
65269,3_00_0
52613,2_a5_2
59598,6_00_0
49240,6_00_0
30484,4_00_0
61890,6_00_0
40171,3_00_0
16766,2_00_0
34031,3_b6_1
51335,1_00_0
29639,3_00_0
64103,3_00_0
60154,4_00_0
57171,3_00_0
37394,1_00_0
55275,2_00_0
50845,4_00_0
53735,5_b8_1
11936,6_00_0
52222,1_00_0
24677,3_00_0
28569,3_00_0
24864,3_00_0
24931,6_00_0
38284,5_a7_2
29954,6_00_0
35489,4_00_0
10090,3_b7_1
45071,6_00_0
32298,6_00_0
30485,3_00_0
55560,5_00_0
43822,6_a11_2
47959,1_00_0
29395,6_00_0
12961,3_b7_1
52325,1_00_0
29347,5_b7_1
48798,6_00_0
58765,6_00_0
25431,4_00_0
55314,4_00_0
21388,4_00_0
65429,3_b7_1
29618,3_b3_1
24820,4_00_0
51832,5_b6_1
36847,3_00_0
28520,3_a9_2
39032,4_00_0
60544,1_00_0
24748,6_a12_2
42142,3_b6_1
66397,6_00_0
33774,3_00_0
45321,3_a9_1
24081,3_b6_1
17849,2_a5_2
66999,6_00_0
10201,3_00_0
65841,3_00_0
34003,3_00_0
58287,3_00_0
50456,1_00_0
41626,3_a9_1
43551,5_b6_1
53184,3_00_0
53919,4_00_0
64528,1_00_0
58016,2_a5_2
29407,1_00_0
37501,4_00_0
46155,3_b7_1
10864,4_00_0
37516,4_00_0
42637,2_00_0
34265,6_00_0
62275,4_00_0
21025,6_00_0
24043,1_00_0
62606,4_00_0
36819,6_00_0
21379,4_00_0
44375,3_00_0
13298,3_00_0
40049,6_00_0
47685,4_00_0
33441,4_00_0
28393,5_00_0
43538,3_00_0
15295,4_00_0
23464,3_a9_2
26684,1_00_0
58734,6_00_0
20423,5_b7_1
12978,1_00_0
21145,6_00_0
67649,1_00_0
57742,5_b6_1
48501,6_00_0
51255,3_00_0
18713,3_b3_1
19905,3_b8_1
39643,3_b8_1
60808,3_b8_1
13229,4_00_0
18591,4_00_0
62824,3_00_0
66194,5_a7_2
52254,3_00_0
46435,4_00_0
45275,3_00_0
57020,3_00_0
22262,3_b7_1
35853,3_00_0
11119,2_00_0
15089,3_b7_1
44356,3_b7_1
53472,6_00_0
19471,3_00_0
31150,3_00_0
33617,6_00_0
10970,3_00_0
32672,3_00_0
24285,6_00_0
45452,4_00_0
15071,3_b3_1
57635,2_00_0
16267,6_b5_1
44675,4_00_0
53973,2_a5_2
16866,1_00_0
11639,5_a7_2
19682,6_00_0
46004,1_00_0
56957,2_00_0
56893,3_a9_1
32522,3_a9_1
35179,1_00_0
23428,4_00_0
50376,4_00_0
27576,4_00_0
34942,3_00_0
66477,3_00_0
55756,3_b7_1
49845,3_b8_1
28381,1_00_0
14411,6_00_0
19794,3_b3_1
24857,5_b8_1
14187,3_00_0
39445,3_00_0
47255,4_00_0
20779,2_00_0
64323,6_00_0
13210,3_b8_1
44839,3_b8_1
22139,1_00_0
29915,3_00_0
27594,3_b7_1
36016,4_00_0
52774,3_b3_1
45899,6_00_0
38744,3_00_0
50907,4_00_0
21215,3_00_0
30242,4_00_0
38669,4_00_0
44221,3_b6_1
17482,5_b8_1
52905,1_00_0
51332,6_00_0
30456,2_a5_2
33983,3_b6_1
62548,6_00_0
42151,3_00_0
14363,5_b7_1
12225,1_00_0
20326,6_00_0
16395,4_00_0
49205,1_00_0
14943,1_00_0
23837,3_00_0
15486,4_00_0
43081,3_b3_1
17188,3_00_0
17608,6_a11_1
18989,1_00_0
13444,5_b6_1
60610,1_00_0
20610,3_b3_1
37585,1_00_0
43365,4_00_0
58630,1_00_0
55176,5_00_0
18867,6_00_0
27029,3_b8_1
67263,2_00_0
49954,3_00_0
40574,6_00_0
52513,4_00_0
12452,3_b7_1
64211,4_00_0
31613,4_00_0
15367,6_00_0
41207,4_00_0
49938,3_a9_2
62169,3_b3_1
24145,2_00_0
62040,6_b4_1
11122,1_00_0
34184,5_a7_2
13601,3_a9_1
16195,4_00_0
10442,2_a5_2
61118,4_00_0
34432,6_00_0
42368,3_a9_1
49043,3_b8_1
40490,6_00_0
55450,4_00_0
62016,5_b7_1
67247,4_00_0
43088,3_00_0
44558,6_b4_3
59728,5_b7_1
46077,3_b3_1
23659,3_a9_2
67028,4_00_0
10365,3_b7_1
57419,3_b7_1
45157,6_00_0
34283,3_00_0
44565,6_00_0
41821,3_b6_1
32349,3_00_0
39986,3_00_0
35385,3_00_0
39815,5_b7_1
38623,3_00_0
52332,5_b8_1
20482,4_00_0
48207,3_00_0
50157,4_00_0
23073,4_00_0
60579,3_b8_1
66784,3_00_0
21643,3_00_0
34260,4_00_0
19586,4_00_0
15493,1_00_0
42003,5_b7_1
50601,5_b6_1
13156,3_00_0
12231,6_00_0
36105,4_00_0
15263,5_a7_2
46855,3_b3_1
32917,3_b8_1
15328,1_00_0
19496,3_00_0
30005,6_a12_1
56783,3_b6_1
51891,5_b6_1
33371,3_00_0
36060,1_00_0
30306,4_00_0
38723,1_00_0
17310,3_00_0
25876,5_a7_2
18619,6_00_0
27427,3_00_0
60343,5_b6_1
53262,1_00_0
53506,4_00_0
48884,3_00_0
58464,3_a9_3
54766,3_00_0
24019,3_00_0
64838,5_b8_1
13993,1_00_0
57243,4_00_0
13818,1_00_0
59465,4_00_0
26699,6_00_0
29696,2_a5_2
55315,3_b7_1
11358,3_b3_1
52082,4_00_0
34491,6_a12_2
51298,5_b7_1
56238,3_00_0
48666,2_00_0
17324,3_b3_1
65017,1_00_0
43423,3_00_0
13054,6_b4_3
50983,6_00_0
13986,3_00_0
60617,3_a9_2
10045,3_00_0
58860,3_00_0
47916,3_00_0
50615,5_b7_1
67469,1_00_0
16469,3_a9_2
53006,3_00_0
29480,2_00_0
42227,3_b7_1
41625,2_00_0
20714,4_00_0
64603,6_a11_2
19060,4_00_0
56517,3_b3_1
56852,5_b7_1
33320,5_b7_1
17463,6_00_0
12203,6_00_0
35094,6_00_0
14317,4_00_0
20196,3_b7_1
62835,1_00_0
13691,5_b6_1
64710,1_00_0
67546,2_00_0
31595,6_00_0
25051,1_00_0
28078,3_00_0
52485,6_00_0
58067,1_00_0
38882,3_b6_1
26954,3_00_0
32629,3_b3_1
15026,3_a9_2
29854,3_a9_2
29598,1_00_0
38181,3_a9_1
34763,3_00_0
17232,6_00_0
15782,3_00_0
33068,5_a7_2
51299,3_a9_2
43348,3_b6_1
66316,3_b3_1
16266,4_00_0
34699,3_b3_1
27464,3_b7_1
55535,4_00_0
23075,6_00_0
30342,1_00_0
35771,3_00_0
40650,4_00_0
60584,5_b6_1
41596,4_00_0
59242,4_00_0
42217,5_b7_1
14223,3_b6_1
24890,4_00_0
23580,5_b6_1
36767,5_b7_1
42797,5_b7_1
28169,3_00_0
49667,3_b7_1
32394,4_00_0
16587,2_a5_2
35386,2_00_0
52802,2_a5_2
55580,3_00_0
29727,4_00_0
64247,1_00_0
39318,3_00_0
47829,3_00_0
11087,3_a9_2
44969,3_b6_1
54040,6_00_0
41304,3_b3_1
43778,4_00_0
24948,3_00_0
52041,3_a9_1
22794,4_00_0
14568,3_00_0
35345,5_b6_1
19697,6_a11_1
20071,3_b3_1
16962,3_a9_2
37342,3_00_0
47339,1_00_0
38938,6_00_0
47274,3_00_0
30013,5_b7_1
12179,1_00_0
16678,3_00_0
54285,3_a9_2
44980,6_00_0
51886,6_00_0
67241,3_b7_1
33506,4_00_0
37037,6_00_0
18891,5_b7_1
57034,4_00_0
56988,1_00_0
37575,6_a11_2
18949,6_00_0
66503,2_a5_2
17327,3_a9_1
45475,3_00_0
10117,4_00_0
36474,6_00_0
63389,4_00_0
16300,3_b7_1
59923,6_00_0
53442,6_00_0
43229,1_00_0
47741,1_00_0
41041,1_00_0
25062,5_b6_1
49069,6_00_0
30798,4_00_0
31663,1_00_0
53159,2_a5_2
32138,3_00_0
63805,3_b3_1
40765,1_00_0
52916,6_00_0
46448,3_00_0
66842,6_a11_1
37511,1_00_0
49247,5_b7_1
66042,3_b7_1
28484,1_00_0
47330,1_00_0
22201,4_00_0
32181,6_b5_1
16554,1_00_0
51482,3_b3_1
37377,3_00_0
56890,3_00_0
23240,5_00_0
56496,6_00_0
27745,1_00_0
48863,3_00_0
49766,6_00_0
67465,4_00_0
11150,2_a5_2
41893,4_00_0
42656,3_00_0
36713,4_00_0
18648,4_00_0
62928,5_a7_2
59104,4_00_0
50609,3_a9_1
17259,3_a9_1
53112,3_00_0
22646,1_00_0
50574,3_00_0
37381,3_b6_1
24751,4_00_0
63997,3_00_0
17026,3_00_0
39628,6_00_0
42606,3_00_0
67678,5_b6_1
67154,3_b6_1
64314,3_00_0
24313,6_00_0
33608,3_a9_2
22315,4_00_0
37745,3_b8_1
58679,3_a9_1
66485,5_b6_1
56834,5_b6_1
62123,3_00_0
30064,4_00_0
39870,3_b3_1
52110,3_b7_1
15379,5_b7_1
61453,3_b8_1
50382,6_00_0
65834,5_b8_1
59713,1_00_0
55298,4_00_0
63830,1_00_0
21067,3_00_0
18980,5_b6_1
61989,3_00_0
54158,4_00_0
57043,4_00_0
40582,5_b7_1
56945,2_a5_2
23526,3_a9_1
41398,5_b7_1
39691,3_b6_1
24501,1_00_0
10238,3_b3_1
26538,1_00_0
31233,5_b8_1
11193,1_00_0
57351,6_00_0
32147,1_00_0
44922,4_00_0
22629,6_00_0
57592,6_00_0
31976,1_00_0
42989,6_a11_1
11233,3_b7_1
39597,3_b7_1
10525,3_00_0
58242,5_b8_1
29906,6_00_0
46234,1_00_0
28921,2_a5_2
19648,4_00_0
19452,3_00_0
28002,2_00_0
20906,5_b8_1
13064,1_00_0
25571,3_00_0
59952,3_00_0
54490,6_00_0
49346,4_00_0
64303,6_00_0
38083,3_00_0
49658,3_00_0
53099,6_00_0
22935,6_00_0
46756,5_a7_2
25174,4_00_0
54578,2_a5_2
62846,5_b6_1
27145,3_a9_3
56256,4_00_0
53334,4_00_0
46674,4_00_0
51281,3_b6_1
39977,1_00_0
29656,1_00_0
44738,3_00_0
20513,1_00_0
35940,3_00_0
17595,3_00_0
57865,4_00_0
17788,5_00_0
22789,3_b7_1
21813,4_00_0
62355,5_00_0
13721,6_00_0
27275,2_a5_2
60284,3_a9_2
12071,6_00_0
43331,1_00_0
51040,3_00_0
19235,3_00_0
23561,5_a7_2
38269,3_00_0
66785,1_00_0
13658,5_b8_1
27879,6_00_0
63094,1_00_0
13726,4_00_0
34775,3_a9_2
65621,3_00_0
43089,3_00_0
23212,3_a9_3
25506,3_00_0
21822,6_00_0
40485,4_00_0
62625,5_b8_1
30047,1_00_0
28674,1_00_0
64254,3_00_0
44993,1_00_0
21335,3_00_0
61085,6_00_0
44692,1_00_0
31902,1_00_0
25166,5_b6_1
11886,6_00_0
37658,1_00_0
55945,1_00_0
58520,2_00_0
20524,4_00_0
17368,1_00_0
57928,6_a11_2
31782,3_b7_1
20363,3_00_0
28091,6_00_0
16767,3_b8_1
60740,6_00_0
65779,3_00_0
41686,4_00_0
56855,4_00_0
59690,4_00_0
56825,3_00_0
