image,label
65436,3_00_0
32653,4_00_0
26456,5_b7_1
36092,4_00_0
39008,2_a5_2
37410,3_b7_1
54797,3_00_0
16291,3_00_0
43088,3_00_0
57429,3_00_0
25782,3_00_0
16962,3_a9_2
16767,3_b8_1
36049,6_00_0
18204,3_00_0
64539,1_00_0
22893,2_a5_2
41031,6_a12_2
16045,4_00_0
49981,2_00_0
66597,1_00_0
25566,5_b6_1
21682,1_00_0
25932,1_00_0
25910,6_00_0
47762,6_a12_2
58122,5_a7_2
12452,3_b7_1
66461,5_b6_1
48180,3_00_0
37784,6_00_0
19791,3_00_0
54710,6_b5_1
26978,1_00_0
26781,2_00_0
66997,1_00_0
14802,1_00_0
38665,3_00_0
46865,1_00_0
63997,3_00_0
59218,4_00_0
27075,2_00_0
41556,4_00_0
62431,3_00_0
58514,3_00_0
38146,6_00_0
27013,2_a5_2
61586,2_00_0
39392,3_00_0
15993,3_00_0
47622,3_00_0
45422,4_00_0
12928,4_00_0
13478,6_00_0
55922,1_00_0
21979,3_b3_1
49546,4_00_0
46143,3_a9_1
54716,1_00_0
21388,4_00_0
25819,3_00_0
19016,3_00_0
48782,1_00_0
11931,5_b6_1
46057,3_00_0
19364,3_00_0
25721,5_a7_2
32302,1_00_0
39412,4_00_0
52106,3_b7_1
59030,4_00_0
31196,3_00_0
50138,2_a5_2
36883,1_00_0
53365,5_b7_1
64518,4_00_0
49032,3_00_0
17051,3_b8_1
27591,3_00_0
48097,3_00_0
67332,3_00_0
31962,3_b8_1
38235,3_00_0
47526,3_00_0
28454,5_b6_1
24887,3_b8_1
55958,4_00_0
18110,2_a5_2
59898,3_00_0
38456,3_00_0
59791,2_a5_2
18575,3_00_0
42729,3_00_0
63870,1_00_0
40983,6_00_0
56123,3_b3_1
31349,6_00_0
11596,3_b3_1
24948,3_00_0
19749,5_b8_1
15089,3_b7_1
26801,1_00_0
22096,6_b4_1
63938,6_00_0
64314,3_00_0
31514,3_b7_1
12173,6_00_0
42107,3_b3_1
67539,3_00_0
27127,6_a12_2
17465,1_00_0
58045,3_00_0
57516,4_00_0
13392,4_00_0
10817,4_00_0
19845,6_00_0
64838,5_b8_1
36524,5_b8_1
32220,3_b6_1
16138,4_00_0
28561,3_a9_2
18109,1_00_0
48400,5_b6_1
38844,3_b3_1
31069,1_00_0
54817,5_b7_1
51428,4_00_0
12290,3_00_0
38292,6_00_0
25102,3_00_0
40865,3_00_0
62123,3_00_0
53314,4_00_0
48943,3_00_0
63221,6_00_0
34283,3_00_0
19471,3_00_0
55335,5_b8_1
62850,6_00_0
35359,3_b8_1
32935,4_00_0
49346,4_00_0
32937,6_00_0
42974,2_00_0
21730,2_00_0
47185,3_00_0
25860,2_00_0
66947,1_00_0
32542,4_00_0
50151,4_00_0
27774,3_00_0
59408,3_00_0
61367,6_00_0
58245,4_00_0
66176,6_00_0
47535,1_00_0
23521,3_00_0
42748,4_00_0
52359,3_00_0
42985,3_00_0
48728,4_00_0
32811,3_00_0
16267,6_b5_1
42599,3_b3_1
60616,6_b5_1
26019,6_00_0
66401,3_00_0
57171,3_00_0
23863,6_a12_2
30879,6_00_0
31685,3_00_0
22217,4_00_0
19551,4_00_0
53099,6_00_0
65010,6_00_0
18185,1_00_0
37880,2_00_0
16503,3_00_0
53751,5_b7_1
55527,1_00_0
54490,6_00_0
34852,5_b6_1
35179,1_00_0
48267,3_00_0
12827,3_b7_1
37501,4_00_0
43625,4_00_0
62683,1_00_0
45071,6_00_0
11895,3_b8_1
28240,6_00_0
25980,4_00_0
34504,6_00_0
19455,3_a9_1
31395,3_00_0
39504,1_00_0
57173,4_00_0
62413,1_00_0
48816,6_b5_1
63831,6_a11_2
58338,3_00_0
12158,3_b6_1
38801,2_00_0
25266,3_a9_2
51037,3_00_0
20183,4_00_0
12256,3_a9_2
49737,1_00_0
18496,6_00_0
53853,6_00_0
32710,3_a9_2
20718,6_a12_1
58880,6_00_0
57770,6_00_0
13691,5_b6_1
57351,6_00_0
49845,3_b8_1
11978,3_00_0
37585,1_00_0
24569,3_00_0
46806,3_00_0
33451,3_00_0
16626,4_00_0
32018,5_b8_1
64029,3_b6_1
63570,6_00_0
32291,3_00_0
59795,4_00_0
54644,3_00_0
48560,3_a9_1
33262,3_b3_1
60102,2_a5_2
17768,3_00_0
50641,1_00_0
58706,4_00_0
22480,4_00_0
10862,1_00_0
35880,6_00_0
36480,3_00_0
54653,3_b7_1
11443,3_00_0
31172,3_00_0
55548,3_00_0
42330,6_00_0
39648,3_00_0
20195,6_00_0
23604,4_00_0
61989,3_00_0
42989,6_a11_1
34817,5_b6_1
65221,4_00_0
43020,4_00_0
44009,1_00_0
37614,4_00_0
34214,2_a5_2
32522,3_a9_1
49917,1_00_0
40490,6_00_0
38470,6_00_0
14772,1_00_0
12344,5_a7_2
43089,3_00_0
30653,3_b7_1
31442,3_b8_1
20523,3_b6_1
64150,4_00_0
49412,2_00_0
51532,3_00_0
54932,6_00_0
40821,6_00_0
53560,3_a9_1
46056,1_00_0
23901,4_00_0
25971,6_00_0
62606,4_00_0
48774,3_b6_1
58691,6_00_0
32895,3_00_0
49247,5_b7_1
52540,3_00_0
45476,2_a5_2
46701,5_a7_2
51335,1_00_0
27105,3_00_0
31579,6_a11_1
53045,6_00_0
37342,3_00_0
32812,4_00_0
23000,4_00_0
38974,4_00_0
52758,3_a9_1
29965,1_00_0
35940,3_00_0
46703,4_00_0
16197,3_00_0
41129,1_00_0
19414,3_00_0
22724,4_00_0
18274,3_b7_1
53305,3_00_0
30642,3_b6_1
21251,6_00_0
63839,5_b6_1
32771,3_b8_1
26011,5_b6_1
59837,4_00_0
14082,4_00_0
54377,5_a7_2
47346,5_b7_1
65569,1_00_0
15486,4_00_0
45094,3_00_0
49175,5_b8_1
15416,4_00_0
13240,2_a5_2
50531,4_00_0
32173,3_00_0
11221,3_00_0
46627,3_a9_3
14322,3_00_0
51571,3_b6_1
19697,6_a11_1
29407,1_00_0
32906,4_00_0
26297,6_00_0
35019,3_b6_1
44531,3_b3_1
63665,6_00_0
50888,2_a5_2
38058,5_b7_1
57440,5_b6_1
60896,4_00_0
52982,3_b7_1
14291,3_00_0
41011,2_a5_2
31001,1_00_0
63215,6_00_0
26188,3_00_0
37282,4_00_0
61875,3_00_0
35663,4_00_0
30737,3_00_0
55560,5_00_0
11921,5_b6_1
28257,4_00_0
39195,3_b3_1
47410,4_00_0
59635,5_b8_1
55213,3_00_0
19162,1_00_0
57493,3_00_0
43202,3_b3_1
67230,3_b3_1
32044,3_00_0
29943,3_a9_1
44098,3_b8_1
67640,3_00_0
40720,3_00_0
62866,6_a11_1
59500,1_00_0
42237,3_00_0
38723,1_00_0
56962,3_00_0
30945,1_00_0
63897,3_00_0
59933,6_b4_3
11165,2_a5_2
33608,3_a9_2
50302,4_00_0
18649,3_00_0
41618,2_a5_2
30315,3_00_0
58551,3_a9_2
51704,3_b8_1
62841,4_00_0
53508,1_00_0
55649,3_00_0
25169,3_00_0
14317,4_00_0
36321,2_00_0
24899,3_00_0
30646,1_00_0
61917,6_00_0
58401,6_00_0
17633,4_00_0
41502,4_00_0
58014,6_00_0
23610,3_00_0
13895,6_00_0
16571,6_00_0
21914,4_00_0
17259,3_a9_1
58067,1_00_0
54419,6_00_0
58726,3_00_0
53349,3_00_0
41972,6_00_0
55844,3_00_0
62379,1_00_0
11485,3_b7_1
60046,4_00_0
67595,5_a7_2
59796,1_00_0
24360,3_00_0
43076,4_00_0
48328,4_00_0
49943,1_00_0
62548,6_00_0
41923,4_00_0
59303,3_00_0
47768,4_00_0
45510,5_00_0
57345,2_a5_2
59332,6_00_0
12485,5_00_0
66149,6_00_0
35808,3_b6_1
65835,3_00_0
28525,3_00_0
29618,3_b3_1
57482,6_a11_1
50595,1_00_0
64208,5_a7_2
31283,3_00_0
14812,4_00_0
48957,4_00_0
30931,5_b8_1
46500,3_00_0
41903,3_b3_1
41519,3_00_0
38183,3_b3_1
29721,5_00_0
52085,6_00_0
34284,4_00_0
63376,3_00_0
33930,2_a5_2
50907,4_00_0
29531,3_00_0
21298,3_00_0
45938,3_a9_1
28846,6_00_0
63769,2_00_0
27897,3_00_0
13034,6_00_0
61118,4_00_0
15742,3_b6_1
22187,3_a9_1
48256,3_00_0
23843,2_00_0
40359,3_00_0
22207,2_a5_2
24630,2_a5_2
51013,3_a9_2
52043,3_b8_1
48298,5_b8_1
29119,4_00_0
13224,6_a11_1
50225,6_00_0
17354,1_00_0
25031,3_a9_1
46271,6_00_0
39407,3_a9_2
20188,2_a5_2
10027,3_b7_1
39938,1_00_0
23784,6_00_0
14659,1_00_0
13033,4_00_0
26784,4_00_0
23640,6_00_0
18741,4_00_0
43665,4_00_0
29253,3_00_0
62968,5_b7_1
23067,3_00_0
53618,1_00_0
64408,2_a5_2
56336,3_a9_1
46615,5_b7_1
50147,3_00_0
27919,2_00_0
30283,2_00_0
41883,3_00_0
62575,3_b3_1
19340,6_00_0
32469,1_00_0
43848,3_a9_2
26538,1_00_0
29013,3_00_0
54581,3_b7_1
15507,3_b3_1
47956,3_b6_1
22514,6_00_0
60468,3_a9_1
38269,3_00_0
40967,1_00_0
61354,3_b3_1
26129,2_a5_2
52839,3_00_0
12712,2_00_0
27818,3_00_0
52562,3_00_0
37920,1_00_0
46873,6_a11_1
26553,3_00_0
41987,4_00_0
57015,3_00_0
25386,4_00_0
65408,2_00_0
37018,1_00_0
38174,6_00_0
47116,4_00_0
45523,3_00_0
11150,2_a5_2
64540,1_00_0
27174,3_00_0
62333,2_00_0
58276,6_00_0
37631,6_a12_2
22821,6_00_0
30536,3_b6_1
14722,4_00_0
35695,3_b7_1
33640,2_00_0
59518,1_00_0
43901,6_00_0
45028,3_a9_2
44688,3_a9_3
38637,3_00_0
17126,6_00_0
11673,3_00_0
48811,3_b3_1
29960,6_00_0
17463,6_00_0
32843,6_00_0
56921,3_00_0
61878,3_a9_3
46559,3_00_0
17261,4_00_0
59097,6_00_0
15236,3_a9_1
58291,5_b8_1
20749,6_00_0
63389,4_00_0
10997,6_00_0
25644,5_b8_1
60584,5_b6_1
26998,1_00_0
33558,4_00_0
66512,1_00_0
48895,3_00_0
65081,3_00_0
13019,4_00_0
12179,1_00_0
25183,5_00_0
17346,3_b6_1
18267,2_00_0
36849,3_b7_1
23561,5_a7_2
50567,3_00_0
49040,3_b8_1
17324,3_b3_1
26384,1_00_0
28292,6_00_0
21813,4_00_0
40365,3_00_0
25730,2_a5_2
29969,2_00_0
35702,6_00_0
52568,6_a12_2
55044,3_00_0
51949,5_a7_2
47671,5_b8_1
63658,3_00_0
24884,3_b7_1
58146,3_a9_1
24936,2_a5_2
18724,3_00_0
23729,2_a5_2
47422,3_b6_1
48671,3_00_0
31760,5_00_0
65533,4_00_0
58844,4_00_0
36093,6_a11_1
44832,6_00_0
31388,4_00_0
57328,2_a5_2
13252,3_b7_1
12276,3_00_0
51686,3_b8_1
12536,3_00_0
38066,3_00_0
15010,6_00_0
62974,1_00_0
40706,3_00_0
58269,3_00_0
26736,3_00_0
42075,3_00_0
63832,4_00_0
13721,6_00_0
30005,6_a12_1
20423,5_b7_1
62687,5_b7_1
17580,3_00_0
34942,3_00_0
28375,1_00_0
41786,4_00_0
60462,3_b3_1
49946,3_00_0
50695,4_00_0
22964,4_00_0
58677,1_00_0
25159,3_00_0
62662,5_b7_1
10851,2_00_0
43493,2_a5_2
54690,3_00_0
49766,6_00_0
64182,6_00_0
20259,5_b6_1
55002,2_a5_2
60560,4_00_0
16238,6_00_0
33322,3_00_0
36034,4_00_0
49969,3_00_0
17066,3_b7_1
28002,2_00_0
17446,6_00_0
59959,3_00_0
10546,3_00_0
63154,4_00_0
49632,3_00_0
10834,3_00_0
18064,5_a7_2
26108,5_b7_1
45857,5_b6_1
51742,3_00_0
48784,3_00_0
47478,6_00_0
65916,5_b7_1
48998,3_b3_1
56242,3_a9_1
23798,4_00_0
22847,6_00_0
44256,4_00_0
54265,3_b8_1
62400,3_b8_1
28304,3_b7_1
45146,3_a9_1
25431,4_00_0
44764,1_00_0
56426,6_00_0
19275,3_a9_3
44639,3_00_0
15586,6_00_0
48640,3_00_0
32281,4_00_0
16938,6_00_0
63797,4_00_0
17160,1_00_0
22098,3_00_0
61622,3_a9_1
54632,3_00_0
25670,1_00_0
21172,3_00_0
40471,3_b7_1
33502,6_00_0
23358,3_00_0
47596,3_00_0
58475,6_00_0
37037,6_00_0
40486,1_00_0
43917,6_00_0
63814,3_a9_2
17247,5_b8_1
14965,1_00_0
28557,1_00_0
36387,3_a9_1
38199,6_00_0
59855,3_a9_3
43081,3_b3_1
24678,4_00_0
52467,3_b8_1
46567,1_00_0
48209,2_a5_2
45824,3_00_0
18464,3_b8_1
66598,3_00_0
50969,4_00_0
45496,3_00_0
47860,3_00_0
52283,6_00_0
56945,2_a5_2
62618,4_00_0
37786,6_00_0
51299,3_a9_2
13454,5_00_0
36357,5_b7_1
36951,6_a12_1
55594,3_b7_1
19169,4_00_0
11556,3_b3_1
16556,6_00_0
32640,3_00_0
40176,6_00_0
36751,1_00_0
20196,3_b7_1
30035,3_a9_2
52800,2_a5_2
14405,4_00_0
12283,3_00_0
52163,5_b6_1
58111,6_00_0
16872,3_a9_3
52972,3_00_0
62451,1_00_0
54578,2_a5_2
26962,3_00_0
18841,3_00_0
56895,3_a9_2
41209,2_00_0
56433,5_b6_1
30368,6_00_0
17079,3_b6_1
15718,1_00_0
41312,3_b6_1
67373,6_00_0
64460,6_00_0
14949,5_b6_1
47153,1_00_0
56916,1_00_0
18633,6_00_0
46961,2_a5_2
29915,3_00_0
42389,3_00_0
37068,3_00_0
25614,3_b8_1
31233,5_b8_1
16764,6_00_0
44416,3_00_0
21952,4_00_0
60357,1_00_0
21253,1_00_0
61041,3_b6_1
17638,1_00_0
38820,3_a9_1
46365,6_00_0
40179,1_00_0
18199,3_b6_1
45959,5_b8_1
31708,5_b6_1
65518,1_00_0
61324,1_00_0
60009,3_00_0
44549,5_b6_1
25049,4_00_0
14873,5_00_0
22509,3_a9_1
15176,2_a5_2
46390,1_00_0
33426,6_00_0
13183,4_00_0
13761,2_a5_2
21313,1_00_0
64710,1_00_0
19998,3_00_0
39532,3_00_0
24081,3_b6_1
60566,3_00_0
42531,3_b3_1
21615,1_00_0
39044,4_00_0
41367,6_00_0
62093,3_a9_1
47665,3_00_0
12225,1_00_0
10263,5_b6_1
14723,6_00_0
58342,4_00_0
41778,3_b3_1
43465,3_b3_1
42401,5_b8_1
38466,1_00_0
59580,6_00_0
61795,3_00_0
55166,6_00_0
66525,6_00_0
23520,1_00_0
16776,3_00_0
20735,3_00_0
20187,1_00_0
36466,2_a5_2
17135,3_00_0
51518,6_00_0
51810,5_b6_1
30760,6_00_0
18870,6_00_0
48038,3_a9_1
36417,3_00_0
31976,1_00_0
64650,3_00_0
44960,1_00_0
47741,1_00_0
38616,6_a12_2
25189,6_a11_1
22206,4_00_0
13186,2_00_0
36145,5_a7_2
20364,4_00_0
58837,3_a9_1
44672,3_00_0
66182,6_00_0
67348,6_b4_1
61383,6_00_0
59256,4_00_0
22955,5_b8_1
15411,3_b7_1
19763,3_00_0
58590,2_00_0
15436,3_b8_1
24748,6_a12_2
49326,3_00_0
40765,1_00_0
16609,3_b8_1
42542,3_00_0
13693,4_00_0
29906,6_00_0
29956,6_00_0
31093,6_00_0
41168,3_00_0
65073,3_b3_1
34115,3_00_0
64944,6_00_0
22999,5_b8_1
13583,1_00_0
10173,3_b3_1
20609,3_00_0
38906,3_00_0
57964,3_b8_1
55455,3_00_0
43587,3_00_0
45567,1_00_0
52375,4_00_0
42947,3_00_0
60072,3_00_0
20404,3_00_0
27427,3_00_0
51466,3_00_0
63030,1_00_0
26699,6_00_0
53217,3_a9_3
16991,4_00_0
18559,4_00_0
67079,3_b3_1
48887,3_00_0
58287,3_00_0
14438,3_00_0
30849,3_b7_1
14035,1_00_0
41510,3_00_0
31063,3_a9_1
13196,3_00_0
28549,1_00_0
38560,3_a9_1
48993,5_b8_1
34636,3_a9_3
40718,3_a9_2
27029,3_b8_1
42134,3_00_0
35559,3_b7_1
38941,3_b3_1
56742,6_00_0
12214,3_00_0
65877,5_b7_1
45760,3_00_0
64384,6_00_0
58971,3_b8_1
10304,3_00_0
65269,3_00_0
40131,1_00_0
32391,3_00_0
50580,6_a11_1
59979,3_00_0
52342,6_b4_1
55870,3_a9_1
15132,3_b6_1
29854,3_a9_2
63538,3_b8_1
56152,6_00_0
55135,3_00_0
13152,3_00_0
64248,3_00_0
65382,6_00_0
14577,4_00_0
49277,6_00_0
32672,3_00_0
12389,3_00_0
23471,1_00_0
44490,4_00_0
58166,2_00_0
35269,1_00_0
21874,4_00_0
27706,3_a9_1
43214,3_00_0
11449,4_00_0
29395,6_00_0
43497,2_a5_2
47973,2_00_0
57400,3_b6_1
50816,4_00_0
66341,4_00_0
52332,5_b8_1
38284,5_a7_2
51152,6_00_0
35250,6_00_0
22908,3_b8_1
49290,3_a9_2
29009,6_00_0
47909,3_00_0
58860,3_00_0
57635,2_00_0
67420,3_b8_1
46142,6_00_0
35791,6_00_0
62141,3_00_0
27189,4_00_0
42120,2_00_0
21250,4_00_0
18830,5_b7_1
33150,2_00_0
65295,3_a9_1
19560,3_00_0
10850,6_00_0
50651,5_00_0
38652,5_b8_1
25698,1_00_0
39765,3_00_0
13521,5_b7_1
55039,5_b7_1
13143,6_00_0
67120,1_00_0
49884,2_00_0
58492,1_00_0
62893,1_00_0
59981,4_00_0
15738,3_00_0
53784,3_00_0
10169,4_00_0
61515,3_00_0
57764,6_00_0
51068,3_b8_1
24046,4_00_0
10540,3_00_0
49922,6_00_0
61444,1_00_0
65744,3_00_0
44758,6_00_0
50805,3_a9_3
64591,3_b6_1
37242,6_00_0
27137,1_00_0
27165,6_a11_1
37684,3_a9_2
35809,5_b7_1
25145,1_00_0
30153,1_00_0
18481,1_00_0
24903,1_00_0
26955,5_b7_1
33366,1_00_0
26446,3_a9_1
35368,3_00_0
28275,1_00_0
51291,3_00_0
20191,3_b3_1
52086,6_00_0
16652,1_00_0
14649,1_00_0
48378,2_a5_2
65356,4_00_0
39066,2_a5_2
21537,3_a9_3
22522,3_00_0
19769,4_00_0
10348,3_00_0
33103,3_00_0
18343,5_00_0
22634,6_00_0
65042,6_00_0
15801,6_00_0
17752,4_00_0
61762,3_b6_1
59866,3_a9_2
33809,6_00_0
48556,3_b6_1
37789,3_00_0
38938,6_00_0
22225,6_00_0
55141,4_00_0
35330,4_00_0
58890,3_b3_1
36732,6_00_0
50398,3_a9_2
59666,4_00_0
19178,1_00_0
46854,4_00_0
21587,6_00_0
44021,1_00_0
55450,4_00_0
36767,5_b7_1
50946,1_00_0
18951,1_00_0
61435,4_00_0
37923,4_00_0
65965,4_00_0
54679,1_00_0
38872,6_00_0
17026,3_00_0
54450,6_00_0
55459,1_00_0
52188,3_00_0
22742,6_a11_1
56544,3_00_0
19303,6_00_0
18848,3_00_0
64445,6_00_0
44980,6_00_0
65834,5_b8_1
18248,3_b7_1
29114,6_00_0
31873,3_b3_1
36713,4_00_0
23898,4_00_0
30767,6_00_0
63576,3_00_0
33117,4_00_0
47162,5_b7_1
47530,1_00_0
48893,3_a9_1
58489,1_00_0
40019,3_b3_1
44181,6_00_0
42368,3_a9_1
65592,3_00_0
41249,1_00_0
31754,3_b8_1
10721,1_00_0
54235,3_00_0
18949,6_00_0
36792,3_b3_1
43620,3_00_0
16842,3_b8_1
12010,6_00_0
31322,3_b3_1
54162,3_00_0
65023,4_00_0
54641,4_00_0
45321,3_a9_1
39966,3_b7_1
25168,3_b8_1
57074,1_00_0
61683,2_a5_2
12448,5_b7_1
49448,3_b6_1
46611,1_00_0
40339,1_00_0
23867,3_00_0
27874,6_00_0
59458,3_00_0
35267,2_a5_2
23938,6_00_0
64346,3_00_0
30236,3_b7_1
40139,3_00_0
24742,3_b8_1
14142,4_00_0
64001,3_00_0
52678,6_00_0
40603,4_00_0
41680,4_00_0
13167,4_00_0
39840,3_b7_1
37627,3_00_0
54937,3_a9_1
17232,6_00_0
22502,6_00_0
19507,4_00_0
56957,2_00_0
64690,3_00_0
11864,3_b7_1
30992,3_b7_1
57596,3_00_0
57021,4_00_0
14780,5_b7_1
67524,5_a7_2
53801,3_a9_1
54669,3_b8_1
27862,6_00_0
11233,3_b7_1
14417,5_b6_1
59435,3_00_0
54869,6_b4_3
40049,6_00_0
32508,3_b8_1
11333,3_b3_1
32141,3_00_0
54420,3_a9_1
13828,3_b3_1
26413,3_b3_1
28905,4_00_0
28269,1_00_0
46004,1_00_0
59242,4_00_0
54796,3_00_0
60569,1_00_0
36131,1_00_0
27145,3_a9_3
46303,4_00_0
47829,3_00_0
60473,3_00_0
45475,3_00_0
65017,1_00_0
10738,4_00_0
53112,3_00_0
48545,3_00_0
30685,5_00_0
37937,3_00_0
65999,5_b6_1
12232,6_b4_1
40518,6_00_0
19111,1_00_0
23252,2_a5_2
19758,3_b8_1
66983,3_00_0
28140,6_00_0
60614,3_b8_1
13998,4_00_0
15554,5_b8_1
54897,3_00_0
64804,5_b7_1
21028,1_00_0
57030,6_00_0
66913,6_00_0
52840,6_00_0
37658,1_00_0
14756,6_00_0
30075,6_00_0
12522,4_00_0
35587,6_00_0
53109,3_b6_1
28295,5_b6_1
13041,6_00_0
65324,2_a5_2
62110,6_00_0
67153,5_b7_1
32147,1_00_0
56165,4_00_0
44725,1_00_0
22648,6_00_0
56351,6_00_0
48620,2_a5_2
63992,6_00_0
50293,1_00_0
49309,3_00_0
19235,3_00_0
50446,5_b6_1
12136,3_b8_1
58698,6_00_0
49162,2_00_0
42779,3_a9_2
50945,3_00_0
33873,6_00_0
28745,3_00_0
59282,4_00_0
66659,6_00_0
20708,3_00_0
35722,6_00_0
53087,6_00_0
34550,2_00_0
10421,6_00_0
17370,3_b7_1
10601,1_00_0
30040,3_00_0
67138,1_00_0
53025,6_00_0
52807,5_b7_1
13674,6_a12_1
28569,3_00_0
58232,6_a12_2
14050,3_00_0
42066,6_00_0
43536,1_00_0
12892,1_00_0
67592,4_00_0
12253,2_00_0
62272,1_00_0
55740,3_a9_2
50920,1_00_0
62828,4_00_0
22465,3_a9_2
20089,4_00_0
56330,1_00_0
25693,6_00_0
21232,3_00_0
35790,3_a9_2
18171,6_00_0
57132,4_00_0
18450,4_00_0
47549,3_b8_1
15497,6_00_0
39925,5_b6_1
60578,5_b8_1
20206,2_a5_2
62476,5_b8_1
34045,4_00_0
42651,1_00_0
25177,3_00_0
55507,3_b3_1
29995,4_00_0
66475,5_b6_1
32737,3_00_0
25506,3_00_0
57057,6_a11_2
20360,6_00_0
59362,3_b6_1
33055,1_00_0
32734,5_b6_1
55308,4_00_0
56728,2_a5_2
55327,1_00_0
43819,5_b6_1
26071,4_00_0
33983,3_b6_1
19574,3_b6_1
64970,3_b7_1
50067,5_a7_2
34890,3_b3_1
21830,3_00_0
17785,3_b3_1
16350,3_00_0
29910,3_b7_1
62312,6_00_0
36920,3_b8_1
13863,3_00_0
41350,3_00_0
26547,5_b8_1
57327,3_a9_2
13614,3_b7_1
62337,3_b8_1
49938,3_a9_2
43684,3_00_0
57023,3_00_0
31731,3_00_0
23742,3_00_0
28322,3_00_0
37377,3_00_0
16678,3_00_0
21804,4_00_0
55905,6_00_0
30211,5_b8_1
13601,3_a9_1
41439,2_00_0
34872,5_b8_1
21347,4_00_0
51799,3_a9_1
39858,3_00_0
64018,1_00_0
32363,3_00_0
60990,6_b5_1
46556,6_00_0
32712,3_b7_1
34714,3_00_0
24751,4_00_0
50903,4_00_0
51298,5_b7_1
50940,3_b8_1
56705,4_00_0
57568,3_00_0
23389,4_00_0
66999,6_00_0
61798,1_00_0
51716,3_a9_2
19453,6_00_0
24857,5_b8_1
35395,3_a9_1
51886,6_00_0
25948,3_b6_1
61004,3_00_0
57053,6_a12_2
67644,1_00_0
59783,4_00_0
17303,5_b6_1
12356,6_00_0
34155,1_00_0
16315,3_00_0
40596,2_a5_2
46795,2_00_0
38677,6_00_0
28437,5_a7_2
26777,3_a9_1
67469,1_00_0
15503,3_00_0
32206,4_00_0
37971,5_b8_1
14212,3_a9_2
42774,6_00_0
17065,4_00_0
17125,3_b6_1
38757,1_00_0
58537,3_a9_2
63333,6_00_0
60912,3_b7_1
43734,3_00_0
46147,5_b8_1
20687,4_00_0
67499,2_00_0
53116,3_00_0
53770,3_00_0
29893,1_00_0
29563,5_b6_1
31111,3_00_0
52219,5_b8_1
64372,5_b6_1
28995,1_00_0
41217,1_00_0
24412,1_00_0
42516,3_00_0
37986,3_b7_1
12842,1_00_0
67553,3_a9_3
55637,2_00_0
51740,1_00_0
15842,6_00_0
33978,3_b6_1
21037,3_00_0
65564,3_b8_1
35080,2_a5_2
35289,3_b6_1
48071,3_00_0
59473,1_00_0
24942,3_00_0
41539,5_b7_1
20068,3_a9_2
11936,6_00_0
11407,6_00_0
52156,6_00_0
20292,4_00_0
15491,5_b6_1
13492,3_a9_2
11777,3_b3_1
56363,3_00_0
63094,1_00_0
39886,5_b6_1
34480,3_00_0
24501,1_00_0
42637,2_00_0
66905,1_00_0
63601,5_00_0
34966,4_00_0
13351,4_00_0
13203,5_b8_1
64330,4_00_0
58211,3_00_0
15043,3_00_0
59509,3_00_0
15022,6_00_0
59653,6_a11_2
56825,3_00_0
35150,4_00_0
39299,1_00_0
13135,5_b6_1
22352,2_00_0
34617,3_b8_1
15575,3_00_0
51292,3_00_0
45597,4_00_0
35855,1_00_0
62213,6_a11_1
52496,5_b6_1
65301,3_00_0
42217,5_b7_1
20950,5_00_0
44600,5_b7_1
27074,3_00_0
33412,1_00_0
33396,3_b3_1
18459,3_00_0
45840,3_b6_1
11409,1_00_0
62340,4_00_0
40742,3_00_0
51410,5_b8_1
31511,3_b3_1
49454,5_a7_2
15778,3_00_0
44561,5_b8_1
65896,3_b8_1
14955,6_00_0
16491,1_00_0
22816,3_00_0
47959,1_00_0
50628,3_00_0
14943,1_00_0
17451,2_a5_2
26586,4_00_0
47138,3_00_0
45457,3_b7_1
14601,5_b8_1
15843,3_00_0
20246,3_00_0
49289,3_00_0
43077,4_00_0
40869,3_b7_1
37820,1_00_0
43168,1_00_0
21440,3_00_0
46234,1_00_0
16587,2_a5_2
29693,1_00_0
58025,6_00_0
27320,3_00_0
62372,4_00_0
48365,1_00_0
17341,6_00_0
47538,3_b8_1
58446,1_00_0
56081,5_b7_1
66465,4_00_0
19797,3_00_0
25068,2_a5_2
49667,3_b7_1
52582,1_00_0
19755,6_b4_1
34122,6_00_0
13932,1_00_0
30342,1_00_0
35367,1_00_0
56736,3_a9_3
55830,3_a9_2
41093,1_00_0
40804,6_00_0
49770,4_00_0
36681,3_b3_1
20442,1_00_0
28185,4_00_0
48733,3_00_0
49658,3_00_0
21655,3_00_0
41898,1_00_0
13845,4_00_0
52391,3_00_0
33537,6_00_0
48666,2_00_0
41351,3_00_0
34809,4_00_0
39224,2_00_0
57720,4_00_0
30310,3_00_0
33827,4_00_0
67054,3_00_0
46163,4_00_0
10192,5_b8_1
64594,3_b7_1
13483,2_00_0
39318,3_00_0
47619,4_00_0
57730,4_00_0
47192,6_00_0
19705,3_00_0
20042,3_00_0
58841,3_b7_1
45310,1_00_0
45079,4_00_0
16963,2_a5_2
61890,6_00_0
67183,3_b6_1
17127,2_a5_2
12738,3_00_0
66869,5_b8_1
13291,1_00_0
37443,5_b7_1
37731,6_00_0
22982,3_b6_1
51124,4_00_0
64220,1_00_0
42967,3_00_0
48081,2_a5_2
19132,4_00_0
43044,1_00_0
18329,4_00_0
49119,4_00_0
17627,5_b7_1
44542,4_00_0
27345,5_a7_2
26887,4_00_0
29071,5_b7_1
48303,1_00_0
39988,6_00_0
15239,2_a5_2
